,Depot,"Geiranger, 6216 Geiranger","Storfjordvegen 550, 6260 Skodje","Sæbøvegen 26, 6165 Sæbø","Parkgata 2, 6003 Ålesund","Langsten, 6264 Tennfjord","Ålesund, 6002 Ålesund",Aursnes Kiosk & Bistro,"Blakstad, 6008 Ålesund",Brasserie Posten,"Digernes, 6057 Ellingsøy","Moa, 6010 Ålesund",LORKENESTORGET,Brygga Sportsbar,BROGATA 1,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Straumgjerde,NEDRE STRANDGATE 9,Bunnpris Ørsta,"Volda, 6100 Volda",Café Nova,Det Lille Napoli,KIRKEGATA 1 A,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ulsteinvik, 6065 Ulsteinvik","Fosnavåg, 6090 Fosnavåg","Sunde, 6030 Sunde",Fiskå Brygge Gjestgiveri,"Hareid, 6060 Hareid","Hatlane, 6008 Ålesund",Herøy omsorgssenter,Hjørundfjordheimen,KONGENS GATE 27,Innvik,Innvik Fjordhotell,"Hovdebygda, 6160 Hovdebygda",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Joker Geiranger,Joker Gursken,Joker Larsnes,Joker Loen,Joker Sæbø,Joker Tomrefjord,Joker,Joker Åram,KaffeBaren AS,Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",KONGENS GATE 30,"Larsnes, 6098 Nerlandsøy",KEISER WILHELMS GATE 32,"Hjørungavåg, 6092 Fosnavåg",Meny Fosnavåg,LERSTADVEGEN 291,"Giske, 6050 Valderøya","Solavågen, 6240 Ørskog","HIG, 6010 Ålesund",KORSEGATA 4,POSTVEGEN 11,POSTVEGEN 17,POSTVEGEN 15,"Nordfjordeid, 6770 Nordfjordeid",Nærbutikken Norddal,Nærbutikken Rovde,Olebuda,Quality Hotel Waterfront,SORENSKRIVER BULLS GATE 7,RÅDSTUGATA 3B,"Rekkedal, 6210 Valldal",OLE THORESENS GATE 16,RASMUS RØNNEBERGS GATE 4,SOLAVÅGSEIDET 76,Spar Fiskåbygd,Spar Fosnavåg,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Ulsteinvik,Spar Vartdal,Øvre Geilegrend 1,Esso Spjelkavik,St1 Vegsund,St1 Ørsta,"Ålesund, 6009 Ålesund",Storfjord kulturhus,Stranda Bakeri og Konditori,"Stranda, 6200 Stranda","Stranda, 6200 Stranda",Stranda omsorgssenter,"Sundgata 26, 6030 Sunde","Sykkylven, 6230 Sykkylven",Thon Hotel Baronen,Ulstein Arena,Ulstein sjukeheim,"Rådhuset, 6002 Ålesund","Fiskå, 6139 Fiskå",Volda omsorgssenter sjukeheim,"Ørsta, 6150 Ørsta","Åsehaugen 5, 6017 Ålesund"
"Larsnes, 6098 Nerlandsøy",59121.1,181384.6,84035.4,52937.5,73580.4,94345.0,73444.0,71184.2,70716.6,181267.0,76700.1,81483.4,73195.2,29787.2,74628.3,38921.7,74832.1,61538.0,70719.3,122636.1,90998.9,73384.8,62063.4,81552.4,73274.5,48518.7,49299.9,29834.8,48633.2,73464.6,60197.1,38859.9,69029.1,62138.0,74274.3,47957.0,73182.9,29815.8,37468.8,56600.0,25159.6,39863.9,71225.9,36890.6,71741.9,73615.6,139492.7,139786.7,46141.7,71888.0,102845.3,77193.9,181332.4,7944.8,3765.4,116567.7,71798.7,110859.5,146966.8,25508.7,29844.5,48172.9,72405.3,82777.5,49800.9,74482.1,75724.8,70862.6,62063.4,74114.9,69527.1,67903.5,62356.0,71094.1,58754.8,135236.1,106144.0,29490.1,75870.7,73221.1,20260.2,60586.7,73802.2,63447.6,116630.6,107585.7,66679.2,62443.5,48268.6,73582.4,0.0,72910.9,36433.6,38996.9,65582.6,84642.1,78691.8,62227.6,72964.8,63129.3,62971.0,62973.8,108561.7,138159.8,38682.2,181205.4,73497.5,73390.4,72658.6,125377.3,75909.9,73211.2,55673.0,24878.1,37387.4,46127.8,61237.6,82760.9,61897.0,27921.1,134693.4,30496.0,68222.2,64416.9,62506.4,59692.6,47876.0,74242.0,135170.3,135252.8,135248.3,134083.6,134083.6,56603.5,74973.0,61867.9,30017.7,29211.0,73318.7,27765.8,48000.9,47989.1,71587.6
KEISER WILHELMS GATE 32,16595.9,107778.8,38300.8,65090.9,1085.6,42716.8,949.2,25449.6,2474.9,107446.6,24774.4,10642.8,700.4,44821.8,2133.5,34220.4,29097.5,27661.9,2672.7,141872.7,39073.3,479.6,11899.4,35817.8,779.7,60324.7,70509.2,44754.5,59606.9,969.8,14462.5,34080.6,4828.9,10999.1,28539.6,60309.8,437.9,44516.8,70395.9,18343.5,91584.5,35694.3,2781.0,69817.6,85170.5,805.1,158729.3,159023.4,63533.2,85316.6,51217.0,143618.7,107726.5,64793.0,70190.2,135804.3,85227.3,59231.2,166203.4,91933.5,44786.3,60014.7,440.4,30851.8,71010.2,28747.5,3230.0,2816.0,11676.8,140539.7,5326.9,5250.8,16621.3,2649.2,24878.7,61963.4,125380.6,44386.0,3375.9,580.6,53187.3,26710.6,1307.4,10974.0,64704.9,126822.3,6891.8,10792.1,60107.2,772.0,72556.7,0.0,36549.5,71924.0,7675.5,13801.5,29004.4,10737.7,557.6,10486.1,10327.8,10330.6,127798.3,86234.2,90817.3,107508.2,1002.8,645.5,219.8,73451.6,3415.1,621.7,17202.8,91302.9,70314.5,63519.3,27361.6,149185.7,11984.9,47180.6,60532.5,43314.2,39945.5,9055.1,11251.5,13957.9,60449.3,1747.2,61897.6,61980.1,61975.7,60810.9,60810.9,18346.9,29238.3,11955.8,44586.1,45530.6,678.3,94190.6,69210.2,60297.5,3345.9
"Hjørungavåg, 6092 Fosnavåg",23112.2,123695.6,48026.6,44034.0,37571.5,58336.2,37435.1,35175.3,34707.8,123363.4,40691.2,45474.6,37186.3,8697.1,38619.4,2912.8,38823.3,25529.1,34710.4,113732.6,54990.0,37375.9,26054.5,45543.5,37265.6,39615.1,40396.4,8629.7,39729.7,37455.7,24188.2,2851.0,33020.2,26129.1,38265.4,39053.5,37174.0,8392.1,34271.2,20591.2,55459.7,3855.1,35217.1,33692.9,62838.3,37606.7,130589.2,130883.2,37238.2,62984.5,66836.4,107494.0,123643.3,28668.3,34065.5,107664.2,62895.2,74850.6,138063.3,55808.8,8661.6,39269.4,36396.5,46768.6,40897.4,38473.2,39715.9,34853.7,26054.6,104415.0,33518.2,31894.6,26347.1,35085.2,22745.9,71689.2,97240.4,8261.2,39861.8,37212.2,17062.6,24577.8,37793.3,27438.8,80621.7,98682.1,30670.3,26434.6,39365.1,37573.5,36432.0,36902.1,0.0,35799.2,29573.8,48633.2,42682.9,26218.7,36956.0,27120.4,26962.1,26964.9,99658.1,102150.9,60704.5,123425.0,37488.7,37381.6,36649.8,89368.4,39901.0,37202.3,19664.1,55178.2,34189.8,37224.3,25228.8,113061.0,25888.2,11055.9,70258.3,7189.5,59318.7,28408.1,26497.5,23683.7,38972.5,38233.1,71623.4,71705.9,71701.4,70536.7,70536.7,20594.6,38964.1,25859.1,8461.4,9405.8,37309.9,58065.9,39097.4,39085.6,35578.7
Meny Fosnavåg,58499.3,180762.8,83413.7,52315.8,72958.6,93723.2,72822.2,70562.4,70094.8,180645.3,76078.3,80861.6,72573.4,29165.4,74006.5,38299.9,74210.3,60916.2,70097.5,122014.3,90377.1,72763.0,61441.6,80930.6,72652.7,47896.9,48678.1,29213.0,48011.4,72842.8,59575.3,38238.1,68407.3,61516.2,73652.5,47335.2,72561.1,29194.0,1692.5,55978.3,58021.4,39242.1,70604.1,2290.0,71120.1,72993.8,138870.9,139164.9,45519.9,71266.2,102223.5,110055.6,180710.6,31229.9,36627.2,115945.9,71176.9,110237.7,146345.0,58370.4,29222.7,47551.1,71783.5,82155.7,49179.1,73860.3,75103.0,70240.8,61441.7,106976.7,68905.3,67281.7,61734.2,70472.3,58133.0,134614.3,105522.2,28868.3,75248.9,72599.3,19288.6,59964.9,73180.4,62825.8,116008.8,106963.9,66057.4,61821.7,47646.8,72960.6,38993.6,72289.1,35811.8,0.0,64960.9,84020.3,78070.0,61605.8,72343.0,62507.5,62349.2,62352.0,107939.9,137538.0,68986.2,180583.6,72875.7,72768.6,72036.8,124755.5,75288.1,72589.4,55051.2,57739.9,1642.5,45506.0,60615.8,115622.6,61275.2,27299.3,134071.7,29874.2,67600.4,63795.1,61884.6,59070.8,47254.2,73620.2,134548.5,134631.0,134626.5,133461.8,133461.8,55981.7,74351.2,61246.1,29395.9,28589.2,72696.9,60627.6,47379.1,47367.3,70965.8
LERSTADVEGEN 291,9234.5,100878.2,30939.4,57729.5,8630.6,35518.8,8494.2,18088.2,5766.8,100546.0,17873.8,16533.6,8245.4,37460.4,9678.5,26859.0,21736.1,20300.5,5769.5,134511.3,32172.7,8435.0,4789.9,28456.4,8324.7,52963.3,63147.8,37393.1,52245.5,8514.8,7101.1,26719.2,4079.3,3817.1,21178.2,52948.4,8233.1,37155.5,63034.5,10982.1,84223.1,28332.9,6276.1,62456.2,77809.1,8665.8,151367.9,151661.9,56171.8,77955.2,44019.0,136257.3,100825.9,57431.6,62828.8,128442.9,77865.9,52033.2,158842.0,84572.1,37424.9,52653.3,7455.5,23951.2,63648.8,21386.1,10775.0,5912.8,4776.2,133178.4,4577.3,2551.5,9259.9,6144.3,17517.4,54602.0,118019.2,37024.6,10920.9,8271.3,45825.9,19349.2,8852.4,4073.4,57804.3,119460.9,2806.4,3891.5,52745.8,8632.6,65195.3,7961.1,29188.1,64562.6,0.0,19692.3,22103.8,3555.7,8015.0,3585.5,3427.2,3430.0,120436.9,79333.6,83456.0,100607.6,8547.7,8440.6,7708.8,66551.0,10960.1,8261.4,9841.4,83941.5,62953.1,56157.9,20000.2,141824.3,4623.6,39819.2,53171.1,35952.8,32584.1,1873.1,4350.9,6596.5,53087.9,9292.2,54536.3,54618.7,54614.3,53449.6,53449.6,10985.5,21876.9,4594.4,37224.7,38169.2,8368.9,86829.3,61848.8,52936.1,6637.8
"Giske, 6050 Valderøya",28466.0,119648.9,50171.0,76961.1,14520.2,47049.3,14383.8,37319.7,14345.1,119316.8,36644.6,14975.4,14134.9,56692.0,15568.1,46090.6,40967.7,39532.1,14542.8,153742.9,50943.4,14324.6,23769.6,47687.9,14214.3,72194.9,82379.4,56624.6,71477.1,14404.4,26332.6,45950.7,16699.1,22869.3,40409.8,72180.0,14122.6,56387.0,82266.0,30213.6,103454.6,47564.4,14651.2,81687.8,97040.6,14555.3,170599.5,170893.5,75403.3,97186.8,55549.6,155488.9,119596.7,76663.2,82060.4,147674.4,97097.5,63563.8,178073.6,103803.7,56656.4,71884.9,13345.1,40175.0,82880.3,40617.6,16664.6,14686.1,23547.0,152409.9,17197.1,17120.9,28491.5,14519.3,36748.9,73833.6,137250.7,56256.1,16810.4,14160.9,65057.4,38580.8,14742.0,22844.1,76575.1,138692.4,18761.9,22662.2,71977.3,14522.2,84426.8,13850.7,48419.6,83794.1,19545.7,0.0,40874.5,22607.8,13904.6,22356.3,22198.0,22200.8,139668.4,98104.3,102687.5,119378.4,14437.3,14330.2,13598.4,85321.8,16849.7,14150.9,29072.9,103173.1,82184.7,75389.4,39231.7,161055.9,23855.1,59050.8,72402.7,55184.4,51815.6,20925.2,23121.6,25828.1,72319.4,15181.8,73767.8,73850.3,73845.8,72681.1,72681.1,30217.0,41108.5,23826.0,56456.3,57400.7,14258.5,106060.8,81080.4,72167.7,15216.0
"Solavågen, 6240 Ørskog",22713.3,81265.2,28461.4,71208.3,29639.9,22891.3,29503.5,15610.1,26776.1,80933.1,5246.3,28594.0,29254.6,50939.2,30687.8,40337.8,19258.0,33779.3,26778.8,141637.2,12559.7,29444.3,19369.8,25978.3,29334.0,66442.1,76626.6,50871.9,65724.3,29524.1,18861.6,40198.0,25088.6,19361.0,18700.2,66427.2,29242.3,50634.3,76513.3,24460.9,97701.9,41811.7,27285.4,75935.1,91287.9,29675.0,158493.8,158787.9,69650.6,91434.0,31391.5,149736.1,81212.9,70910.4,76307.6,135568.8,91344.7,39405.7,165967.9,98050.9,50903.7,66132.1,28464.8,7075.9,77127.6,18908.0,31784.3,26922.0,19147.2,146657.1,25586.6,24372.0,16637.1,27153.5,30996.2,52123.9,125145.1,50503.4,31930.1,29280.6,59304.7,32828.0,29861.7,18079.9,38191.3,132939.7,23786.3,18964.1,66224.6,29641.9,78674.1,28970.4,42666.9,78041.4,22051.2,40701.6,0.0,20051.6,29024.3,19188.8,19030.4,19033.2,138566.3,59720.6,96934.8,80994.7,29557.0,29449.9,28718.1,46938.1,31969.4,29270.6,23320.2,97420.3,76431.9,69636.7,33479.0,155303.1,19253.6,53298.0,50693.0,49431.6,46062.9,21437.1,18569.0,19192.4,66566.7,30301.5,52058.2,52140.7,52136.2,50971.5,50971.5,24464.3,19398.9,19282.7,50703.5,51648.0,29378.2,100308.1,75327.6,66414.9,27647.0
"HIG, 6010 Ålesund",5885.0,99081.5,27590.0,54380.1,11669.5,33722.1,11533.1,14738.8,8805.8,98749.4,16077.2,19572.6,11284.3,34111.0,12717.4,23509.6,18386.7,16951.1,8808.4,131161.9,30376.0,11473.9,1440.5,25107.0,11363.6,49613.9,59798.4,34043.7,48896.1,11553.7,3751.7,23369.8,7118.2,1103.6,17828.8,49599.0,11272.0,33806.0,59685.1,7632.7,80873.7,24983.4,9315.1,59106.8,74459.7,11704.7,148018.5,148312.5,52822.4,74605.8,42222.4,132907.9,99029.3,54082.2,59479.4,125093.5,74516.5,50236.6,155492.6,81222.7,34075.5,49303.9,10494.4,22154.6,60299.4,18036.6,13813.9,8951.7,1440.5,129828.9,7616.2,5882.2,5910.5,9183.2,14167.9,51252.6,114669.8,33675.2,13959.8,11310.2,42476.5,15999.8,11891.3,2388.8,56007.7,116111.5,4657.9,1409.1,49396.4,11671.5,61845.9,11000.1,25838.7,61213.2,3561.3,22731.2,20307.1,0.0,11054.0,2506.4,2348.1,2350.9,117087.5,77536.9,80106.6,98811.0,11586.7,11479.6,10747.8,64754.4,13999.0,11300.3,6492.0,80592.1,59603.7,52808.5,16650.8,138474.9,1274.1,36469.8,49821.7,32603.4,29234.7,2395.6,1472.1,3247.1,49738.5,12331.1,51186.8,51269.3,51264.9,50100.1,50100.1,7636.1,18527.5,1245.0,33875.3,34819.8,11407.9,83479.8,58499.4,49586.7,9676.7
KORSEGATA 4,16949.9,108132.8,38654.8,65444.9,763.2,43070.8,626.8,25803.6,2828.9,107800.6,25128.4,10996.8,378.0,45175.8,1811.1,34574.4,29451.5,28015.9,3026.7,142226.7,39427.3,421.9,12253.4,36171.8,457.3,60678.7,70863.2,45108.5,59960.9,647.4,14816.5,34434.6,5182.9,11353.1,28893.6,60663.8,397.3,44870.8,70749.9,18697.5,91938.5,36048.3,3135.0,70171.6,85524.5,652.7,159083.3,159377.4,63887.2,85670.6,51571.0,143972.7,108080.5,65147.0,70544.2,136158.3,85581.3,59585.2,166557.4,92287.5,45140.3,60368.7,895.5,31205.8,71364.2,29101.5,2907.6,3170.0,12030.8,140893.7,5680.9,5604.8,16975.3,3003.2,25232.7,62317.4,125734.6,44740.0,3053.5,258.2,53541.3,27064.6,985.0,11328.0,65058.9,127176.3,7245.8,11146.1,60461.2,619.5,72910.7,622.1,36903.5,72278.0,8029.5,14155.5,29358.4,11091.7,0.0,10840.1,10681.8,10684.6,128152.3,86588.2,91171.3,107862.2,680.3,641.9,679.3,73805.6,3092.7,299.3,17556.8,91656.9,70668.5,63873.3,27715.6,149539.7,12338.9,47534.6,60886.5,43668.2,40299.5,9409.1,11605.5,14311.9,60803.3,1424.8,62251.6,62334.1,62329.7,61164.9,61164.9,18700.9,29592.3,12309.8,44940.1,45884.6,355.9,94544.6,69564.2,60651.5,3699.9
POSTVEGEN 11,6833.5,98016.4,28538.5,55328.6,11174.9,32657.1,11038.5,15687.2,8311.1,97684.3,15012.1,19077.9,10789.7,35059.5,12222.8,24458.1,19335.2,17899.6,8313.8,132110.4,29310.9,10979.3,2137.1,26055.4,10869.0,50562.4,60746.9,34992.1,49844.6,11059.1,4700.1,24318.2,6623.6,1426.7,18777.3,50547.5,10777.4,34754.5,60633.5,8581.1,81822.1,25931.9,8820.4,60055.3,75408.1,11210.1,148967.0,149261.0,53770.9,75554.3,41157.3,133856.4,97964.2,55030.7,60427.9,126041.9,75465.0,49171.5,156441.1,82171.2,35024.0,50252.4,9999.8,21089.5,61247.9,18985.1,13319.3,8457.1,1914.5,130777.4,7121.6,5907.1,6859.0,8688.6,15116.4,52201.1,115618.2,34623.6,13465.2,10815.6,43424.9,16948.3,11396.7,1211.7,54942.6,117059.9,5899.1,1029.7,50344.8,11176.9,62794.4,10505.5,26787.1,62161.6,3586.2,22236.6,19242.1,2117.2,10559.4,0.0,222.2,194.5,118036.0,76471.8,81055.0,97745.9,11092.0,10984.9,10253.1,63689.3,13504.4,10805.7,7440.4,81540.6,60552.2,53756.9,17599.2,139423.4,2222.6,37418.3,50770.2,33551.9,30183.1,3502.7,1489.2,4195.6,50686.9,11836.5,52135.3,52217.8,52213.3,51048.6,51048.6,8584.5,19476.0,2193.5,34823.8,35768.2,10913.2,84428.3,59447.9,50535.2,9182.1
POSTVEGEN 17,6675.2,97858.1,28380.2,55170.2,11016.6,32498.7,10880.2,15528.9,8152.8,97526.0,14853.8,18919.6,10631.3,34901.2,12064.5,24299.8,19176.8,17741.2,8155.5,131952.0,29152.6,10821.0,1978.8,25897.1,10710.7,50404.1,60588.5,34833.8,49686.2,10900.8,4541.8,24159.9,6465.3,1268.3,18619.0,50389.1,10619.0,34596.2,60475.2,8422.8,81663.8,25773.6,8662.1,59897.0,75249.8,11051.7,148808.7,149102.7,53612.5,75395.9,40998.9,133698.1,97805.8,54872.3,60269.6,125883.6,75306.7,49013.2,156282.7,82012.8,34865.6,50094.1,9841.5,20931.2,61089.5,18826.8,13161.0,8298.7,1756.2,130619.1,6963.3,5748.7,6700.7,8530.2,14958.1,52042.7,115459.9,34465.3,13306.8,10657.3,43266.6,16789.9,11238.4,1053.3,54784.2,116901.6,5740.7,871.4,50186.5,11018.6,62636.0,10347.1,26628.8,62003.3,3427.9,22078.3,19083.7,1958.9,10401.0,222.2,0.0,48.6,117877.6,76313.5,80896.7,97587.6,10933.7,10826.6,10094.8,63531.0,13346.1,10647.3,7282.1,81382.3,60393.9,53598.6,17440.9,139265.0,2064.3,37260.0,50611.8,33393.6,30024.8,3344.4,1330.8,4037.3,50528.6,11678.2,51977.0,52059.4,52055.0,50890.3,50890.3,8426.2,19317.7,2035.2,34665.4,35609.9,10754.9,84270.0,59289.5,50376.9,9023.7
POSTVEGEN 15,6678.0,97860.9,28383.0,55173.0,11019.4,32501.5,10883.0,15531.7,8155.6,97528.8,14856.6,18922.4,10634.1,34904.0,12067.3,24302.6,19179.6,17744.0,8158.3,131954.8,29155.4,10823.8,1981.6,25899.9,10713.5,50406.9,60591.3,34836.6,49689.0,10903.6,4544.6,24162.7,6468.1,1271.1,18621.8,50391.9,10621.8,34599.0,60478.0,8425.6,81666.6,25776.4,8664.9,59899.8,75252.6,11054.6,148811.5,149105.5,53615.3,75398.8,41001.7,133700.9,97808.6,54875.1,60272.4,125886.4,75309.5,49016.0,156285.5,82015.7,34868.4,50096.9,9844.3,20934.0,61092.3,18829.6,13163.8,8301.5,1759.0,130621.9,6966.1,5751.5,6703.5,8533.0,14960.9,52045.5,115462.7,34468.1,13309.7,10660.1,43269.4,16792.7,11241.2,1056.1,54787.1,116904.4,5743.5,874.2,50189.3,11021.4,62638.8,10349.9,26631.6,62006.1,3430.7,22081.1,19086.5,1961.7,10403.8,194.5,48.6,0.0,117880.4,76316.3,80899.5,97590.4,10936.5,10829.4,10097.6,63533.8,13348.9,10650.1,7284.9,81385.1,60396.7,53601.4,17443.7,139267.8,2067.1,37262.8,50614.6,33396.4,30027.6,3347.2,1333.6,4040.1,50531.4,11681.0,51979.8,52062.2,52057.8,50893.1,50893.1,8429.0,19320.5,2038.0,34668.2,35612.7,10757.7,84272.8,59292.3,50379.7,9026.5
"Nordfjordeid, 6770 Nordfjordeid",94096.1,121047.0,116612.4,65990.3,108555.3,129320.0,108419.0,122984.3,105691.6,120929.4,111675.0,116458.4,108170.1,71157.6,109603.2,80292.0,119642.2,100917.7,105694.2,62298.5,125973.9,108359.7,97038.3,112574.7,108249.5,48276.6,40927.8,71205.2,48391.2,108439.6,95172.1,80230.3,104004.1,97113.0,120077.4,47715.0,108157.8,71186.2,84651.7,89912.6,66703.6,81234.3,106200.9,84073.4,72555.2,108590.5,79155.1,79449.1,44743.1,72701.3,137820.2,54958.9,120994.7,79048.8,84446.0,56230.1,72612.1,145834.4,50163.4,82044.4,71214.9,47930.9,107380.3,117752.4,40752.4,119912.8,110699.8,105837.5,97038.4,51880.0,104502.1,102878.5,97330.9,106069.0,98134.5,91657.5,45806.4,70860.5,110845.6,108196.0,67443.1,99966.4,108777.2,98422.6,151605.5,1262.5,101654.1,97418.4,48026.6,108557.4,86812.5,107885.9,77804.0,86179.8,100557.6,119617.1,113666.8,97202.6,107939.8,98104.3,97945.9,97948.7,0.0,149889.9,60109.8,120867.8,108472.5,108365.4,107633.6,99187.0,110884.9,108186.1,90647.9,66422.0,84570.3,44729.2,100617.3,60526.0,96872.0,69291.5,91114.8,71866.4,67980.2,99391.9,97481.4,94667.5,47634.0,109216.9,91591.7,91674.2,91669.7,90505.0,90505.0,89916.0,119953.5,96842.9,71388.1,70581.4,108293.7,69309.8,40016.2,47747.1,106562.5
Nærbutikken Norddal,81988.3,29292.6,51416.4,113933.5,86860.2,77302.3,86723.8,74172.1,83996.5,28960.5,62466.7,83005.0,86475.0,110214.2,87908.1,99612.8,54446.2,93054.3,83999.1,121041.3,47433.9,86664.6,76590.2,47378.7,86554.3,125717.1,107382.6,110146.9,124999.3,86744.4,77423.6,99473.0,82308.9,76581.4,54881.4,125702.2,86462.7,109909.3,135788.3,83735.9,215642.0,101086.7,84505.8,135210.1,83341.6,86895.4,137898.0,138192.0,114563.4,83175.4,90099.5,203897.4,29240.4,130185.4,135582.6,114972.9,83202.1,82097.6,145372.1,157325.9,110178.7,125407.1,85685.2,57320.2,107207.2,54716.8,89004.6,84142.4,76367.6,200818.4,82806.9,81592.4,75199.1,84373.9,90271.2,21517.6,104248.0,109778.4,89150.5,86500.9,118579.7,92103.0,87082.1,75300.2,70020.0,149665.5,81006.7,76184.5,125499.6,86862.2,137949.1,86190.8,101941.9,137316.4,79271.6,97921.9,59743.4,77271.9,86244.7,76409.1,76250.8,76253.6,149884.6,0.0,130407.2,29022.1,86777.4,86670.3,85938.5,17352.5,89189.7,86491.0,82595.2,215360.5,135706.9,114549.5,92754.0,209464.4,76473.9,112573.1,23331.4,108706.6,105337.9,78657.5,75789.4,79350.3,125841.7,87521.8,21478.3,21314.3,21309.8,22751.7,22751.7,83739.3,54757.5,76503.1,109978.5,110923.0,86598.6,218248.2,108571.0,125689.9,84867.4
Nærbutikken Rovde,77020.7,155260.8,94977.9,35620.2,91480.0,112244.7,91343.6,87004.2,88616.2,155143.2,94599.7,99383.0,91094.8,54082.2,92527.9,63216.7,83662.0,83842.3,88618.9,96512.3,108898.5,91284.4,79963.0,89162.9,91174.1,31201.3,23852.5,54129.8,31315.8,91364.2,78096.7,63154.9,86928.7,80037.6,84097.2,30639.7,91082.5,54110.9,67576.3,72837.2,28451.6,64159.0,89125.6,66998.1,48619.8,91515.2,113368.9,113662.9,27667.8,48766.0,120744.9,80485.9,155208.5,40495.1,34999.8,90443.8,48676.7,128759.1,120843.0,41954.9,54139.6,30855.6,90304.9,100677.1,23677.1,83932.6,93624.4,88762.2,79963.1,77406.9,87426.7,85803.1,80255.6,88993.7,81059.2,109112.2,80020.1,53785.1,93770.3,91120.7,50367.7,82891.0,91701.8,81347.2,134530.2,91818.4,84578.8,80343.1,30951.3,91482.0,38682.2,90810.6,60728.7,69104.4,83482.3,102541.7,96591.4,80127.2,90864.5,81028.9,80870.6,80873.4,92139.8,130354.3,0.0,155081.6,91397.2,91290.1,90558.2,116641.8,93809.5,91110.8,73572.6,28170.1,67495.0,27653.8,83542.0,86052.9,79796.7,52216.2,108569.6,54791.1,50904.9,82316.6,80406.0,77592.2,30558.7,92141.6,109046.5,109129.0,109124.5,107959.8,107959.8,72840.7,83973.3,79767.5,54312.8,53506.0,91218.3,31057.8,22940.9,30671.8,89487.2
Olebuda,103364.8,270.5,72792.9,138628.7,108236.8,98678.8,108100.4,95548.7,105373.0,61.6,83843.3,104381.6,107851.6,131590.8,109284.7,120989.4,75822.7,114430.9,105375.7,92019.2,68810.5,108041.2,97966.7,68755.3,107930.9,141022.1,132077.9,131523.4,140861.5,108121.0,98800.1,120849.5,103685.5,97958.0,76257.9,140420.2,107839.3,131285.8,179167.1,105112.4,186619.9,122463.2,105882.3,178588.9,145193.6,108272.0,108875.9,109169.9,139258.6,145339.7,111476.1,174875.3,218.3,173564.3,178961.5,85950.8,145250.4,103474.1,116350.0,201960.7,131555.3,140676.4,107061.7,78696.8,131902.5,76093.4,110381.2,105519.0,97744.1,171796.3,104183.5,102969.0,96575.7,105750.4,111647.7,42894.2,75225.9,131154.9,110527.1,107877.5,161958.6,113479.6,108458.6,96676.8,91396.6,120643.4,102383.2,97561.0,140287.3,108238.8,181328.0,107567.3,123318.4,180695.2,100648.1,119298.5,81120.0,98648.5,107621.2,97785.7,97627.3,97630.2,120862.5,29022.1,155102.4,0.0,108153.9,108046.8,107315.0,38729.1,110566.3,107867.6,103971.7,186338.4,179085.8,139244.7,114130.5,180442.3,97850.5,163807.0,44708.0,130083.2,126714.4,100034.0,97165.9,100726.9,140416.3,108898.4,42854.8,42690.9,42686.4,44128.3,44128.3,105115.9,76134.1,97879.6,131355.1,132299.5,107975.1,189226.1,133266.2,140510.1,106243.9
