,Depot,"Geiranger, 6216 Geiranger","Storfjordvegen 550, 6260 Skodje","Sæbøvegen 26, 6165 Sæbø","Parkgata 2, 6003 Ålesund","Langsten, 6264 Tennfjord","Ålesund, 6002 Ålesund",Aursnes Kiosk & Bistro,"Blakstad, 6008 Ålesund",Brasserie Posten,"Digernes, 6057 Ellingsøy","Moa, 6010 Ålesund",LORKENESTORGET,Brygga Sportsbar,BROGATA 1,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Straumgjerde,NEDRE STRANDGATE 9,Bunnpris Ørsta,"Volda, 6100 Volda",Café Nova,Det Lille Napoli,KIRKEGATA 1 A,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ulsteinvik, 6065 Ulsteinvik","Fosnavåg, 6090 Fosnavåg","Sunde, 6030 Sunde",Fiskå Brygge Gjestgiveri,"Hareid, 6060 Hareid","Hatlane, 6008 Ålesund",Herøy omsorgssenter,Hjørundfjordheimen,KONGENS GATE 27,Innvik,Innvik Fjordhotell,"Hovdebygda, 6160 Hovdebygda",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Joker Geiranger,Joker Gursken,Joker Larsnes,Joker Loen,Joker Sæbø,Joker Tomrefjord,Joker,Joker Åram,KaffeBaren AS,Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",KONGENS GATE 30,"Larsnes, 6098 Nerlandsøy",KEISER WILHELMS GATE 32,"Hjørungavåg, 6092 Fosnavåg",Meny Fosnavåg,LERSTADVEGEN 291,"Giske, 6050 Valderøya","Solavågen, 6240 Ørskog","HIG, 6010 Ålesund",KORSEGATA 4,POSTVEGEN 11,POSTVEGEN 17,POSTVEGEN 15,"Nordfjordeid, 6770 Nordfjordeid",Nærbutikken Norddal,Nærbutikken Rovde,Olebuda,Quality Hotel Waterfront,SORENSKRIVER BULLS GATE 7,RÅDSTUGATA 3B,"Rekkedal, 6210 Valldal",OLE THORESENS GATE 16,RASMUS RØNNEBERGS GATE 4,SOLAVÅGSEIDET 76,Spar Fiskåbygd,Spar Fosnavåg,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Ulsteinvik,Spar Vartdal,Øvre Geilegrend 1,Esso Spjelkavik,St1 Vegsund,St1 Ørsta,"Ålesund, 6009 Ålesund",Storfjord kulturhus,Stranda Bakeri og Konditori,"Stranda, 6200 Stranda","Stranda, 6200 Stranda",Stranda omsorgssenter,"Sundgata 26, 6030 Sunde","Sykkylven, 6230 Sykkylven",Thon Hotel Baronen,Ulstein Arena,Ulstein sjukeheim,"Rådhuset, 6002 Ålesund","Fiskå, 6139 Fiskå",Volda omsorgssenter sjukeheim,"Ørsta, 6150 Ørsta","Åsehaugen 5, 6017 Ålesund"
LERSTADVEGEN 291,840.3,6946.6,2778.9,5106.6,633.7,2322.0,621.8,1962.8,397.8,6885.8,1202.7,1133.8,591.5,3642.0,726.7,2862.2,2221.9,1626.4,403.1,9524.7,2087.7,598.1,487.9,2660.0,601.6,4421.5,5166.7,3639.1,4298.1,619.8,633.6,2852.1,325.2,388.7,2154.9,4374.6,588.6,3606.2,5251.4,880.2,8272.0,3056.6,449.9,5198.3,5997.3,626.0,10517.4,10549.4,4614.4,6008.1,2908.5,11319.6,6928.1,4830.9,5166.2,9064.6,5994.1,3512.0,11027.3,8308.4,3651.3,4343.1,503.2,1588.5,5192.0,2190.1,825.6,424.4,463.8,11194.1,400.8,271.2,750.1,469.2,1386.7,4289.4,8393.8,3584.0,880.0,588.1,4127.3,1542.4,644.1,410.4,3552.2,8490.0,352.0,376.3,4350.0,621.2,5390.9,553.1,3085.7,5400.3,0.0,1372.2,1532.2,355.2,557.2,385.7,353.1,357.3,8518.0,5684.9,7445.1,6891.2,616.5,603.3,534.3,4461.0,875.1,589.3,761.8,8214.3,5238.1,4629.0,1603.6,11828.4,439.7,3725.5,4145.8,3519.2,3114.0,209.0,430.3,570.4,4391.9,689.8,4285.4,4292.4,4291.8,4188.1,4188.1,881.0,2253.9,437.1,3614.1,3631.1,609.9,8406.7,5034.3,4377.1,486.6
"Giske, 6050 Valderøya",2092.7,8183.0,4031.3,6359.0,1100.4,3070.6,1088.5,3215.2,1021.4,8122.2,2439.1,1160.9,1058.2,4894.4,1193.4,4114.6,3474.3,2878.8,1043.9,10777.1,3324.1,1064.8,1738.9,3912.4,1068.3,5673.9,6419.1,4891.5,5550.5,1086.5,1886.0,4104.5,1182.4,1651.8,3407.3,5627.0,1055.3,4858.6,6503.8,2132.6,9524.4,4309.0,1054.6,6450.7,7249.7,1092.7,11769.8,11801.8,5866.8,7260.5,3657.1,12572.0,8164.5,6083.3,6418.6,10317.0,7246.5,4260.6,12279.7,9560.8,4903.7,5595.5,969.9,2612.4,6444.4,3442.5,1292.3,1065.2,1700.2,12446.5,1258.0,1221.1,2002.5,1073.9,2639.1,5541.8,9646.2,4836.4,1346.7,1054.8,5379.7,2794.8,1110.8,1646.8,4788.6,9742.4,1392.5,1612.7,5602.4,1087.9,6643.3,1019.8,4338.1,6652.7,1351.7,0.0,2768.6,1618.3,1023.9,1622.1,1589.5,1593.7,9770.4,6921.3,8697.5,8127.6,1083.2,1070.0,1001.0,5697.4,1341.8,1056.0,2014.2,9466.7,6490.5,5881.4,2856.0,13080.8,1692.1,4977.9,5398.2,4771.6,4366.4,1472.1,1666.7,1822.8,5644.3,1156.5,5537.8,5544.8,5544.2,5440.5,5440.5,2133.4,3506.3,1689.5,4866.5,4883.5,1076.6,9659.1,6286.7,5629.5,1110.2
"Solavågen, 6240 Ørskog",1673.9,5841.4,2614.4,5940.2,2018.3,1614.7,2006.4,1798.3,1782.4,5780.6,495.4,1874.2,1976.1,4475.6,2111.3,3695.8,2057.4,2460.0,1787.7,9689.1,982.5,1982.7,1316.2,2495.5,1986.2,5255.1,6000.3,4472.7,5131.7,2004.4,1352.4,3685.7,1709.8,1278.7,1990.4,5208.2,1973.2,4439.8,6085.0,1713.8,9105.6,3890.2,1834.5,6031.9,6830.9,2010.6,10681.8,10713.8,5448.0,6841.7,2201.2,12153.2,5822.9,5664.5,5999.8,9229.0,6827.7,2804.7,11191.7,9142.0,4484.9,5176.7,1887.8,623.7,6025.6,2025.6,2210.2,1809.0,1277.5,12027.7,1785.4,1746.5,1198.3,1853.8,2220.3,4124.9,8558.2,4417.6,2264.6,1972.7,4960.9,2376.0,2028.7,1184.6,2447.0,9323.6,1740.3,1227.5,5183.6,2005.8,6224.5,1937.7,3919.3,6233.9,1534.1,2756.8,0.0,1342.7,1941.8,1281.6,1249.0,1253.2,9331.2,4579.7,8278.7,5786.0,2001.1,1987.9,1918.9,3355.8,2259.7,1973.9,1595.4,9047.9,6071.7,5462.6,2437.2,12662.0,1278.8,4559.1,3981.3,4352.8,3947.6,1472.7,1229.8,1353.2,5225.5,2074.4,4120.9,4127.9,4127.3,4023.6,4023.6,1714.6,2089.4,1281.4,4447.7,4464.7,1994.5,9240.3,5867.9,5210.7,1871.2
"HIG, 6010 Ålesund",525.6,6745.2,2464.2,4791.9,896.1,2120.6,884.2,1648.1,660.2,6684.4,1001.3,1396.2,853.9,3327.3,989.1,2547.5,1907.2,1311.7,665.5,9210.0,1886.3,860.5,173.2,2345.3,864.0,4106.8,4852.0,3324.4,3983.4,882.2,318.9,2537.4,587.6,131.2,1840.2,4059.9,851.0,3291.5,4936.7,565.5,7957.3,2741.9,712.3,4883.6,5682.6,888.4,10202.7,10234.7,4299.7,5693.4,2707.1,11004.9,6726.7,4516.2,4851.5,8749.9,5679.4,3310.6,10712.6,7993.7,3336.6,4028.4,765.6,1387.1,4877.3,1875.4,1088.0,686.8,150.5,10879.4,663.2,571.6,435.4,731.6,1072.0,3974.7,8079.1,3269.3,1142.4,850.5,3812.6,1227.7,906.5,245.9,3350.8,8175.3,512.4,143.0,4035.3,883.6,5076.2,815.5,2771.0,5085.6,359.2,1634.6,1330.8,0.0,819.6,241.2,208.6,212.8,8203.3,5483.5,7130.4,6689.8,878.9,865.7,796.7,4259.6,1137.5,851.7,447.1,7899.6,4923.4,4314.3,1288.9,11513.7,125.0,3410.8,3831.1,3204.5,2799.3,243.3,161.5,255.7,4077.2,952.2,3970.7,3977.7,3977.1,3873.4,3873.4,566.3,1939.2,122.4,3299.4,3316.4,872.3,8092.0,4719.6,4062.4,749.0
KORSEGATA 4,1301.5,7391.8,3240.1,5567.8,92.1,2733.4,80.2,2424.0,230.2,7331.0,1647.9,823.7,49.9,4103.2,185.1,3323.4,2683.1,2087.6,252.7,9985.9,2532.9,41.0,947.7,3121.2,60.0,4882.7,5627.9,4100.3,4759.3,78.2,1094.8,3313.3,391.2,860.6,2616.1,4835.8,48.7,4067.4,5712.6,1341.4,8733.2,3517.8,263.4,5659.5,6458.5,68.9,10978.6,11010.6,5075.6,6469.3,3319.9,11780.8,7373.3,5292.1,5627.4,9525.8,6455.3,3923.4,11488.5,8769.6,4112.5,4804.3,95.8,2033.7,5653.2,2651.3,284.0,274.0,909.0,11655.3,466.8,429.9,1211.3,282.7,1847.9,4750.6,8855.0,4045.2,338.4,31.0,4588.5,2003.6,102.5,855.6,3997.4,8951.2,601.3,821.5,4811.2,64.1,5852.1,71.1,3546.9,5861.5,560.5,1062.1,1977.4,827.1,0.0,830.9,798.3,802.5,8979.2,6130.1,7906.3,7336.4,74.9,63.4,80.2,4906.2,333.5,34.8,1223.0,8675.5,5699.3,5090.2,2064.8,12289.6,900.9,4186.7,4607.0,3980.4,3575.2,680.9,875.5,1031.6,4853.1,148.2,4746.6,4753.6,4753.0,4649.3,4649.3,1342.2,2715.1,898.3,4075.3,4092.3,52.8,8867.9,5495.5,4838.3,319.0
POSTVEGEN 11,602.1,6692.4,2540.7,4868.4,861.6,2067.8,849.7,1724.6,625.7,6631.6,948.5,1361.7,819.4,3403.8,954.6,2624.0,1983.7,1388.2,631.0,9286.5,1833.5,826.0,248.3,2421.8,829.5,4183.3,4928.5,3400.9,4059.9,847.7,395.4,2613.9,553.1,173.3,1916.7,4136.4,816.5,3368.0,5013.2,642.0,8033.8,2818.4,677.8,4960.1,5759.1,853.9,10279.2,10311.2,4376.2,5769.9,2654.3,11081.4,6673.9,4592.7,4928.0,8826.4,5755.9,3257.8,10789.1,8070.2,3413.1,4104.9,731.1,1334.3,4953.8,1951.9,1053.5,652.3,209.6,10955.9,628.7,589.8,511.9,697.1,1148.5,4051.2,8155.6,3345.8,1107.9,816.0,3889.1,1304.2,872.0,156.2,3298.0,8251.8,640.8,122.1,4111.8,849.1,5152.7,781.0,2847.5,5162.1,377.4,1600.1,1278.0,237.3,785.1,0.0,52.8,52.6,8279.8,5430.7,7206.9,6637.0,844.4,831.2,762.2,4206.8,1103.0,817.2,523.6,7976.1,4999.9,4390.8,1365.4,11590.2,201.5,3487.3,3907.6,3281.0,2875.8,367.3,176.1,332.2,4153.7,917.7,4047.2,4054.2,4053.6,3949.9,3949.9,642.8,2015.7,198.9,3375.9,3392.9,837.8,8168.5,4796.1,4138.9,714.5
POSTVEGEN 17,575.2,6665.5,2513.8,4841.5,834.7,2040.9,822.8,1697.7,598.8,6604.7,921.6,1334.8,792.5,3376.9,927.7,2597.1,1956.8,1361.3,604.1,9259.6,1806.6,799.1,221.4,2394.9,802.6,4156.4,4901.6,3374.0,4033.0,820.8,368.5,2587.0,526.2,146.4,1889.8,4109.5,789.6,3341.1,4986.3,615.1,8006.9,2791.5,650.9,4933.2,5732.2,827.0,10252.3,10284.3,4349.3,5743.0,2627.4,11054.5,6647.0,4565.8,4901.1,8799.5,5729.0,3230.9,10762.2,8043.3,3386.2,4078.0,704.2,1307.4,4926.9,1925.0,1026.6,625.4,182.7,10929.0,601.8,562.9,485.0,670.2,1121.6,4024.3,8128.7,3318.9,1081.0,789.1,3862.2,1277.3,845.1,129.3,3271.1,8224.9,613.9,95.2,4084.9,822.2,5125.8,754.1,2820.6,5135.2,350.5,1573.2,1251.1,210.4,758.2,52.0,0.0,14.8,8252.9,5403.8,7180.0,6610.1,817.5,804.3,735.3,4179.9,1076.1,790.3,496.7,7949.2,4973.0,4363.9,1338.5,11563.3,174.6,3460.4,3880.7,3254.1,2848.9,340.4,149.2,305.3,4126.8,890.8,4020.3,4027.3,4026.7,3923.0,3923.0,615.9,1988.8,172.0,3349.0,3366.0,810.9,8141.6,4769.2,4112.0,687.6
POSTVEGEN 15,576.9,6667.2,2515.5,4843.2,836.4,2042.6,824.5,1699.4,600.5,6606.4,923.3,1336.5,794.2,3378.6,929.4,2598.8,1958.5,1363.0,605.8,9261.3,1808.3,800.8,223.1,2396.6,804.3,4158.1,4903.3,3375.7,4034.7,822.5,370.2,2588.7,527.9,148.1,1891.5,4111.2,791.3,3342.8,4988.0,616.8,8008.6,2793.2,652.6,4934.9,5733.9,828.7,10254.0,10286.0,4351.0,5744.7,2629.1,11056.2,6648.7,4567.5,4902.8,8801.2,5730.7,3232.6,10763.9,8045.0,3387.9,4079.7,705.9,1309.1,4928.6,1926.7,1028.3,627.1,184.4,10930.7,603.5,564.6,486.7,671.9,1123.3,4026.0,8130.4,3320.6,1082.7,790.8,3863.9,1279.0,846.8,131.0,3272.8,8226.6,615.6,96.9,4086.6,823.9,5127.5,755.8,2822.3,5136.9,352.2,1574.9,1252.8,212.1,759.9,52.7,17.9,0.0,8254.6,5405.5,7181.7,6611.8,819.2,806.0,737.0,4181.6,1077.8,792.0,498.4,7950.9,4974.7,4365.6,1340.2,11565.0,176.3,3462.1,3882.4,3255.8,2850.6,342.1,150.9,307.0,4128.5,892.5,4022.0,4029.0,4028.4,3924.7,3924.7,617.6,1990.5,173.7,3350.7,3367.7,812.6,8143.3,4770.9,4113.7,689.3
"Nordfjordeid, 6770 Nordfjordeid",7525.4,7241.1,7489.6,4304.6,8452.2,9594.9,8440.3,7589.7,8216.3,7194.9,8475.6,8952.3,8410.0,4970.2,8545.2,5559.1,7370.4,8045.2,8221.6,3831.7,9360.6,8416.6,7647.5,6855.3,8420.1,3714.2,3170.4,4976.6,3677.2,8438.3,7528.1,5555.9,8143.7,7635.9,7378.4,3627.2,8407.1,4971.7,5834.7,7178.0,4206.1,5689.8,8268.4,5781.6,4294.5,8444.5,4824.4,4856.4,3406.2,4305.3,10181.4,3310.6,7222.6,5414.2,5749.5,3371.6,4291.3,10784.9,4415.8,5124.9,4981.8,3634.4,8321.7,8861.4,3169.3,7388.6,8644.1,8242.9,7624.8,3185.1,8219.3,8176.0,7644.6,8287.7,7805.5,5572.8,2700.8,4953.6,8698.5,8406.6,4710.6,7961.2,8462.6,7728.8,10825.1,186.8,8116.8,7647.7,3642.8,8439.7,5974.2,8371.6,5404.7,5983.6,7963.6,9190.7,8763.8,7651.2,8375.7,7715.5,7682.9,7687.1,0.0,8894.6,5391.1,7189.5,8435.0,8421.8,8352.8,8120.2,8693.6,8407.8,7188.0,4148.4,5821.4,3420.8,8022.4,3819.4,7599.3,4821.4,5529.8,5029.7,4867.3,7847.7,7666.2,7464.9,3617.9,8508.3,5568.8,5575.8,5575.2,5471.5,5471.5,7178.8,7415.0,7596.7,5001.3,4923.0,8428.4,4340.8,3087.9,3644.9,8305.1
Nærbutikken Norddal,5864.6,1761.4,6094.5,9767.0,6175.4,5741.4,6163.5,6095.2,5939.5,1700.6,4652.5,6000.9,6133.2,8666.3,6268.4,7886.5,5975.3,6650.7,5944.8,7373.3,3673.6,6139.8,5473.3,5460.2,6143.3,9445.8,8970.9,8663.4,9322.4,6161.5,5649.3,7876.4,5866.9,5435.8,5983.3,9398.9,6130.3,8630.5,10275.7,5904.5,13018.3,8080.9,5991.6,10222.6,8319.4,6167.7,8366.0,8398.0,9505.8,8303.2,6293.3,12122.8,1742.9,9855.2,10190.5,6913.2,8299.5,5688.5,8875.9,13332.7,8675.6,9367.4,6044.9,4355.4,8969.8,5993.5,6367.3,5966.1,5434.6,11997.3,5942.5,5903.6,5495.2,6010.9,6411.0,3880.9,6215.9,8608.3,6421.7,6129.8,9151.6,6566.7,6185.8,5341.7,4917.8,8917.1,5897.4,5384.6,9374.3,6162.9,10415.2,6094.8,8110.0,10424.6,5691.2,6913.9,4594.1,5499.8,6098.9,5438.7,5406.1,5410.3,8888.4,0.0,11534.7,1706.0,6158.2,6145.0,6076.0,1810.9,6416.8,6131.0,5786.1,12960.6,10262.4,9520.4,6627.9,12631.6,5435.9,8749.8,4097.8,8543.5,8138.3,5629.8,5386.9,5594.7,9416.2,6231.5,3874.8,3846.0,3845.4,4007.7,4007.7,5905.3,6019.9,5438.5,8638.4,8655.4,6151.6,13153.0,9069.6,9401.4,6028.3
Nærbutikken Rovde,7024.9,10474.3,8064.6,3856.2,7951.7,9094.4,7939.8,7570.2,7715.8,10428.1,7975.1,8451.8,7909.5,4469.7,8044.7,5058.6,7350.9,7544.7,7721.1,7064.9,8860.1,7916.1,7147.0,7715.5,7919.6,3213.7,2669.9,4476.1,3176.7,7937.8,7027.6,5055.4,7643.2,7135.4,7358.9,3126.7,7906.6,4471.2,5334.2,6677.5,1815.3,5189.3,7767.9,5281.1,4180.1,7944.0,8057.6,8089.6,2905.7,4190.9,9680.9,4862.9,10455.8,4239.6,3884.4,6604.8,4176.9,10284.4,8567.5,2631.2,4481.3,3133.9,7821.2,8360.9,2668.8,7369.1,8143.6,7742.4,7124.3,4737.4,7718.8,7675.5,7144.1,7787.2,7305.0,7711.2,5934.0,4453.1,8198.0,7906.1,4210.1,7460.7,7962.1,7228.3,10324.6,5647.7,7616.3,7147.2,3142.3,7939.2,4225.1,7871.1,4904.2,5483.1,7463.1,8690.2,8263.3,7150.7,7875.2,7215.0,7182.4,7186.6,5662.9,11534.8,0.0,10422.7,7934.5,7921.3,7852.3,10258.6,8193.1,7907.3,6687.5,1757.6,5320.9,2920.3,7521.9,5371.7,7098.8,4320.9,7668.2,4529.2,4366.8,7347.2,7165.7,6964.4,3117.4,8007.8,7707.2,7714.2,7713.6,7609.9,7609.9,6678.3,7395.5,7096.2,4500.8,4422.5,7927.9,1950.0,2587.4,3144.4,7804.6
Olebuda,7087.6,55.4,7317.5,8645.7,7398.4,6964.4,7386.5,7318.2,7162.5,5.4,5875.5,7223.9,7356.2,9889.3,7491.4,9109.5,7198.3,7873.7,7167.8,5667.3,4896.6,7362.8,6696.3,6683.2,7366.3,8642.9,7849.6,9886.4,8578.9,7384.5,6872.3,9099.4,7089.9,6658.8,7206.3,8533.9,7353.3,9853.5,10813.0,7127.5,11312.3,9303.9,7214.6,10759.9,8635.6,7390.7,6660.0,6692.0,8384.5,8646.4,7516.3,10416.8,36.9,10392.5,10727.8,5207.2,8632.4,6911.5,7169.9,12231.1,9898.6,8563.1,7267.9,5578.4,7848.5,7216.5,7590.3,7189.1,6657.6,10291.3,7165.5,7126.6,6718.2,7233.9,7634.0,5103.9,4509.9,9831.3,7644.7,7352.8,9688.9,7789.7,7408.8,6564.7,6140.8,7211.1,7120.4,6607.6,8519.9,7385.9,10952.5,7317.8,9333.0,10961.9,6914.2,8136.9,5817.1,6722.8,7321.9,6661.7,6629.1,6633.3,7182.4,1705.1,10413.4,0.0,7381.2,7368.0,7299.0,3033.9,7639.8,7354.0,7009.1,11254.6,10799.7,8399.1,7850.9,10925.6,6658.9,9799.7,5320.8,9766.5,9361.3,6852.8,6609.9,6817.7,8532.4,7454.5,5097.8,5069.0,5068.4,5230.7,5230.7,7128.3,7242.9,6661.5,9861.4,9878.4,7374.6,11447.0,7948.3,8554.6,7251.3
Quality Hotel Waterfront,1318.8,7409.1,3257.4,5585.1,72.0,2750.7,37.1,2441.3,247.5,7348.3,1665.2,841.0,42.4,4120.5,110.2,3340.7,2700.4,2104.9,270.0,10003.2,2550.2,93.4,965.0,3138.5,30.1,4900.0,5645.2,4117.6,4776.6,29.6,1112.1,3330.6,408.5,877.9,2633.4,4853.1,94.2,4084.7,5729.9,1358.7,8750.5,3535.1,280.7,5676.8,6475.8,121.3,10995.9,11027.9,5092.9,6486.6,3337.2,11798.1,7390.6,5309.4,5644.7,9543.1,6472.6,3940.7,11505.8,8786.9,4129.8,4821.6,125.9,2051.0,5670.5,2668.6,209.1,291.3,926.3,11672.6,484.1,447.2,1228.6,300.0,1865.2,4767.9,8872.3,4062.5,263.5,44.5,4605.8,2020.9,27.6,872.9,4014.7,8968.5,618.6,838.8,4828.5,116.5,5869.4,90.5,3564.2,5878.8,577.8,1079.4,1994.7,844.4,73.9,848.2,815.6,819.8,8996.5,6147.4,7923.6,7353.7,0.0,115.8,111.9,4923.5,258.6,40.7,1240.3,8692.8,5716.6,5107.5,2082.1,12306.9,918.2,4204.0,4624.3,3997.7,3592.5,698.2,892.8,1048.9,4870.4,73.3,4763.9,4770.9,4770.3,4666.6,4666.6,1359.5,2732.4,915.6,4092.6,4109.6,105.2,8885.2,5512.8,4855.6,336.3
SORENSKRIVER BULLS GATE 7,1318.3,7408.6,3256.9,5584.6,132.1,2750.2,120.2,2440.8,247.0,7347.8,1664.7,840.5,89.9,4120.0,225.1,3340.2,2699.9,2104.4,269.5,10002.7,2549.7,25.8,964.5,3138.0,100.0,4899.5,5644.7,4117.1,4776.1,118.2,1111.6,3330.1,408.0,877.4,2632.9,4852.6,72.5,4084.2,5729.4,1358.2,8750.0,3534.6,280.2,5676.3,6475.3,33.8,10995.4,11027.4,5092.4,6486.1,3336.7,11797.6,7390.1,5308.9,5644.2,9542.6,6472.1,3940.2,11505.3,8786.4,4129.3,4821.1,102.8,2050.5,5670.0,2668.1,324.0,290.8,925.8,11672.1,483.6,446.7,1228.1,299.5,1864.7,4767.4,8871.8,4062.0,378.4,71.0,4605.3,2020.4,142.5,872.4,4014.2,8968.0,618.1,838.3,4828.0,29.0,5868.9,78.1,3563.7,5878.3,577.3,1078.9,1994.2,843.9,93.3,847.7,815.1,819.3,8996.0,6146.9,7923.1,7353.2,114.9,0.0,87.2,4923.0,373.5,74.8,1239.8,8692.3,5716.1,5107.0,2081.6,12306.4,917.7,4203.5,4623.8,3997.2,3592.0,697.7,892.3,1048.4,4869.9,188.2,4763.4,4770.4,4769.8,4666.1,4666.1,1359.0,2731.9,915.1,4092.1,4109.1,64.0,8884.7,5512.3,4855.1,335.8
RÅDSTUGATA 3B,1247.1,7337.4,3185.7,5513.4,127.5,2679.0,115.6,2369.6,175.8,7276.6,1593.5,769.3,85.3,4048.8,220.5,3269.0,2628.7,2033.2,198.3,9931.5,2478.5,79.1,893.3,3066.8,95.4,4828.3,5573.5,4045.9,4704.9,113.6,1040.4,3258.9,336.8,806.2,2561.7,4781.4,78.0,4013.0,5658.2,1287.0,8678.8,3463.4,209.0,5605.1,6404.1,119.8,10924.2,10956.2,5021.2,6414.9,3265.5,11726.4,7318.9,5237.7,5573.0,9471.4,6400.9,3869.0,11434.1,8715.2,4058.1,4749.9,31.6,1979.3,5598.8,2596.9,319.4,219.6,854.6,11600.9,412.4,375.5,1156.9,228.3,1793.5,4696.2,8800.6,3990.8,373.8,81.9,4534.1,1949.2,137.9,801.2,3943.0,8896.8,546.9,767.1,4756.8,115.0,5797.7,46.9,3492.5,5807.1,506.1,1007.7,1923.0,772.7,51.0,776.5,743.9,748.1,8924.8,6075.7,7851.9,7282.0,110.3,92.7,0.0,4851.8,368.9,83.1,1168.6,8621.1,5644.9,5035.8,2010.4,12235.2,846.5,4132.3,4552.6,3926.0,3520.8,626.5,821.1,977.2,4798.7,183.6,4692.2,4699.2,4698.6,4594.9,4594.9,1287.8,2660.7,843.9,4020.9,4037.9,103.7,8813.5,5441.1,4783.9,264.6
"Rekkedal, 6210 Valldal",4642.0,3070.5,4810.6,8483.1,4952.8,4518.8,4940.9,4872.6,4716.9,3009.7,3429.9,4778.3,4910.6,7443.7,5045.8,6663.9,4691.4,5428.1,4722.2,8471.2,2451.0,4917.2,4250.7,4176.3,4920.7,8223.2,7687.0,7440.8,8099.8,4938.9,4426.7,6653.8,4644.3,4213.2,4699.4,8176.3,4907.7,7407.9,9053.1,4681.9,12020.5,6858.3,4769.0,9000.0,7035.5,4945.1,9463.9,9495.9,8221.9,7019.3,5070.7,11347.7,3052.0,8632.6,8967.9,8011.1,7015.6,4465.9,9973.8,12110.1,7453.0,8144.8,4822.3,3132.8,7685.9,4709.6,5144.7,4743.5,4212.0,11222.2,4719.9,4681.0,4272.6,4788.3,5188.4,2597.0,7340.3,7385.7,5199.1,4907.2,7929.0,5344.1,4963.2,4119.1,3695.2,8142.0,4674.8,4162.0,8151.7,4940.3,9192.6,4872.2,6887.4,9202.0,4468.6,5691.3,3371.5,4277.2,4876.3,4216.1,4183.5,4187.7,8113.3,1808.8,10250.8,3015.1,4935.6,4922.4,4853.4,0.0,5194.2,4908.4,4563.5,11962.8,9039.8,8236.5,5405.3,11856.5,4213.3,7527.2,2813.9,7320.9,6915.7,4407.2,4164.3,4372.1,8193.6,5008.9,2590.9,2562.1,2561.5,2723.8,2723.8,4682.7,4736.0,4215.9,7415.8,7432.8,4929.0,12155.2,7785.7,8178.8,4805.7
OLE THORESENS GATE 16,1580.6,7670.9,3519.2,5846.9,323.1,3012.5,294.2,2703.1,509.3,7610.1,1927.0,1102.8,304.2,4382.3,169.7,3602.5,2962.2,2366.7,531.8,10265.0,2812.0,355.2,1226.8,3400.3,291.9,5161.8,5907.0,4379.4,5038.4,280.7,1373.9,3592.4,670.3,1139.7,2895.2,5114.9,356.0,4346.5,5991.7,1620.5,9012.3,3796.9,542.5,5938.6,6737.6,383.1,11257.7,11289.7,5354.7,6748.4,3599.0,12059.9,7652.4,5571.2,5906.5,9804.9,6734.4,4202.5,11767.6,9048.7,4391.6,5083.4,387.7,2312.8,5932.3,2930.4,81.9,553.1,1188.1,11934.4,745.9,709.0,1490.4,561.8,2127.0,5029.7,9134.1,4324.3,167.1,306.3,4867.6,2282.7,234.2,1134.7,4276.5,9230.3,880.4,1100.6,5090.3,378.3,6131.2,352.3,3826.0,6140.6,839.6,1341.2,2256.5,1106.2,335.7,1110.0,1077.4,1081.6,9258.3,6409.2,8185.4,7615.5,261.8,377.6,373.7,5185.3,0.0,302.5,1502.1,8954.6,5978.4,5369.3,2343.9,12568.7,1180.0,4465.8,4886.1,4259.5,3854.3,960.0,1154.6,1310.7,5132.2,239.4,5025.7,5032.7,5032.1,4928.4,4928.4,1621.3,2994.2,1177.4,4354.4,4371.4,367.0,9147.0,5774.6,5117.4,598.1
