,Depot,"Spjelkavik, 6010 Ålesund",APOTEKERGATA 5,"Parkgata 2, 6003 Ålesund",Alnes Fyr og opplevelsessenter,Anno,Atlanterhavsparken,"Tennfjord, 6264 Tennfjord","Ålesund, 6002 Ålesund",Blindheim omsorgssenter,"Valderøy, 6050 Valderøya",Brooklyn - 24 / 26,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Sjøholt,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Eidsgata 12, 6770 Nordfjordeid","Volda, 6100 Volda","Dregesvegen 2, 6200 Stranda","Ålesund, 6008 Ålesund",Ebbegarden barnehage,"Eidet, 6008 Ålesund",Ellingsøy barnehage,Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Grodås, 6698 Hornindal",Felleskjøpet Stryn,Felleskjøpet Ålesund,"Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Valderhaug, 6050 Valderøya","Hatlahaugen, Ålesund","Gate 1, 6718 Deknepollen","Hellesylt, 6218 Hellesylt",Helsehuset Stella Maris,"Sjukehusveien 14, 6770 Nordfjordeid",Isehaug kafeteria,"Haramsøya, 6270 Brattvåg",Godøya post i butikk,Joker Hjelledalen,Joker Stordal,Joker Tomrefjord,Joker Vatne,Vigra post i butikk,"Ulsteinvik, 6065 Ulsteinvik",Kiwi Meieribygget Ørsta,SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,"Eggesbønes, 6008 Ålesund",Kiwi Deknepollen,NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Matstova,Meny Fosnavåg,LERSTADVEGEN 291,"Sula, 6030 Langevåg",minibakeriet,"Måløy, 6700 Måløy","Valldal, 6210 Valldal","Måløy, 6700 Måløy",Naustet Grill,"Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",Nordfjord hotell,Nørve barnehage,Obs Bygg Digernes,"Oldeide, 6718 Deknepollen",Quality Hotel Ulstein,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Langelandsvegen 47, 6010 Ålesund","Storgata 16, 6002 Ålesund",Sjøbua,"Sjøholt, 6240 Sjøholt",Sjøkanten Café,Skodje barnehage,"Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spjelkavikvegen 61,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,"Keiser Wilhelms gate 29, 6003 Ålesund",Spjelkavik omsorgssenter,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Vestnes,St1 Ørskog,Stette barnehage,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sylteormen bakeri og kafe,Mai Thai Massage,Trankokeriet Antikk,"Longva, 6264 Tennfjord","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",St1 Valldal,Valldal sjukeheim,Valle barnehage,Vartdal helsetun,Vigra barnehage,"Vigra, 6040 Vigra",Volda Campus SpareBank 1 Arena,"Ålesund, 6003 Ålesund",Åse helsehus
"Ørsta, 6150 Ørsta",46279.1,49385.6,60539.2,60738.4,79530.4,60426.8,63778.0,75535.5,60602.0,47488.1,63028.7,60037.5,85330.1,99095.4,68164.2,41821.6,57877.3,122360.5,78156.9,65279.6,60432.5,32396.6,69862.1,122645.3,72278.2,50276.2,9603.6,710.0,63858.1,67575.8,10658.5,94722.4,57874.6,51833.5,58252.0,64221.0,47355.1,41759.8,56187.1,49296.0,53355.6,71195.3,459.1,60340.8,85248.7,27010.8,65465.0,50295.3,67947.6,67691.1,71800.1,58383.9,120857.7,66356.5,103935.9,67763.7,65489.2,103735.5,75021.1,94273.1,96976.9,98017.5,74408.8,78201.9,32715.7,364.2,59563.3,69935.4,11159.5,53191.0,62882.8,58020.5,49221.4,56685.1,117868.0,55061.5,49513.9,50317.5,94365.5,65273.4,32390.0,60379.1,28972.6,52149.4,60960.2,50605.6,103788.6,66715.1,53837.1,49601.5,0.0,85534.0,47709.3,52740.6,52794.9,67945.8,120894.4,123001.2,120854.2,9674.6,110422.8,61692.9,67400.2,56786.4,63873.0,126423.7,32348.0,60264.0,116483.0,68641.4,60427.9,60733.8,71827.3,68146.4,69142.7,94377.8,42830.9,74732.7,46099.8,42804.3,3668.5,52800.3,49055.0,93822.9,91493.7,105694.8,33395.9,123018.9,20163.3,10374.2,51574.9,60663.4,49598.1,74532.9,33021.8,103834.1,77915.0,69549.4,94696.6,65463.8,76470.8,123016.0,60686.0,60876.7,116455.3,104686.5,59918.2,123041.7,123289.2,67314.4,23902.2,76988.8,77133.3,10743.6,59245.8,51879.2
Matstova,131778.0,134884.5,146038.1,146237.3,165029.3,145925.7,149277.0,147586.6,146100.9,132987.0,148527.6,145536.4,157381.2,98235.4,66547.2,120019.2,143376.2,121500.5,123685.7,20382.3,145931.4,110594.2,155361.0,87020.5,144329.2,135775.2,78199.6,86233.7,138718.5,65958.9,77289.5,98816.5,143373.5,136795.6,143751.0,149719.9,132854.0,119957.4,141686.0,134794.9,126879.5,156694.2,85631.8,145839.8,157299.7,58488.2,20615.4,135794.2,66330.6,66074.2,157299.0,143882.8,119997.7,70450.6,146419.2,66146.8,20380.1,175786.6,160520.0,8813.4,104671.8,158349.4,146459.9,163700.8,110913.3,85888.0,145062.2,133572.0,77114.1,126714.9,148381.7,143519.5,134720.4,142184.0,117007.9,140560.4,138885.8,135816.4,98459.6,20437.6,110587.6,145878.0,107170.2,137648.3,146459.1,136104.5,146271.8,65855.1,139336.1,135100.4,85498.9,0.0,125906.9,138239.6,138293.8,66328.8,120034.4,87376.4,119994.2,78111.2,65888.1,147191.8,65783.3,142285.4,138733.4,125563.7,110545.7,145763.0,188534.1,159256.8,145926.9,146232.8,132264.1,66529.4,134718.9,98471.9,128329.9,152905.8,124297.4,42807.4,84456.3,138299.3,134553.9,97917.0,163544.8,131663.0,111593.5,87394.1,105662.2,77410.9,137073.9,146162.3,135097.0,160031.8,111219.4,146317.3,123756.5,141600.4,98790.7,20198.1,161969.7,87391.2,146184.9,146375.6,188506.3,147169.8,145417.1,87416.9,87664.4,135221.6,109401.1,162487.7,162632.2,77150.9,144744.7,137378.2
Meny Fosnavåg,58499.3,61605.8,72759.4,72958.6,91750.6,72647.0,75998.3,87755.7,72822.2,59708.3,75248.9,72257.7,97550.4,88680.3,108412.9,38299.9,70097.5,111469.2,90377.1,105528.4,72652.7,28874.9,82082.3,134865.6,84498.4,58091.7,47623.2,47896.9,76078.3,107824.6,48678.1,134971.2,70094.8,64053.7,70472.3,76441.2,59575.3,38238.1,68407.3,61516.2,73652.5,83415.5,47335.2,72561.1,97468.9,67259.5,105713.7,62515.5,108196.4,107939.9,84020.3,70604.1,109966.4,106605.3,116156.2,108012.5,105738.0,115955.8,87241.3,134521.9,109197.1,110237.7,86629.0,90422.1,29194.0,47551.1,71783.5,82155.7,49179.1,73860.3,75103.0,70240.8,61441.7,68905.3,106976.7,67281.7,61734.2,58133.0,134614.3,105522.2,28868.3,72599.3,19288.6,59964.9,73180.4,62825.8,116008.8,106963.9,66057.4,61821.7,47646.8,125782.8,0.0,64960.9,60610.4,108194.6,110003.1,135221.5,109962.9,47694.2,150671.5,73913.1,107649.0,69006.7,76093.2,115532.4,28826.4,72484.3,128703.2,80861.6,72648.2,72954.1,84047.5,108395.2,81362.9,134626.5,55051.2,86952.9,1642.5,83053.0,45506.0,60615.8,61275.2,134071.7,103714.0,117915.0,29874.2,135239.1,67600.4,48393.8,63795.1,72883.6,61818.3,86753.1,29500.1,116054.3,90135.2,81769.6,134945.4,105712.6,88691.0,135236.2,72906.2,73096.9,128675.5,116906.7,72138.4,135262.0,135509.4,79534.6,71339.4,89209.0,89353.5,48763.2,71466.0,64099.5
LERSTADVEGEN 291,9234.5,3555.7,8431.4,8630.6,27422.6,8319.0,11670.3,29551.3,8494.2,7234.1,10920.9,7929.7,39345.9,114882.0,120909.9,26859.0,5769.5,137670.9,32172.7,118025.4,8324.7,37031.2,17754.3,76661.1,26293.9,17476.1,62092.9,52963.3,17873.8,120321.6,63147.8,54958.9,5766.8,11579.5,6144.3,12113.2,7101.1,26719.2,4079.3,3817.1,21178.2,19087.5,52948.4,8233.1,39264.5,79756.5,118210.7,3593.6,120693.4,120436.9,19692.3,6276.1,136168.1,77376.3,57951.7,120509.5,118235.0,57751.3,22913.3,146693.1,50992.6,52033.2,28424.6,26094.1,37155.5,52653.3,7455.5,23951.2,63648.8,21386.1,10775.0,5912.8,4776.2,4577.3,133178.4,2551.5,9259.9,17517.4,54602.0,118019.2,37024.6,8271.3,45825.9,19349.2,8852.4,4073.4,57804.3,119460.9,2806.4,3891.5,52745.8,138279.8,64562.6,0.0,19994.7,120691.6,136204.8,77017.0,136164.6,62163.9,163168.5,9585.1,120146.0,4678.7,17888.8,141734.1,38406.3,8156.3,70498.8,16533.6,8320.2,8626.1,25843.0,120892.2,23158.5,54614.3,9841.4,22625.0,62953.1,95550.0,56157.9,20000.2,4623.6,53171.1,45509.5,59710.5,35952.8,77034.7,32584.1,62863.6,1873.1,8555.6,3962.5,22425.1,37795.1,57849.8,31930.8,23565.1,54444.2,118209.6,24363.0,77031.8,8578.2,8768.9,70471.1,58702.3,7810.4,77057.5,77305.0,21330.1,28982.8,24881.0,25025.5,63232.9,7138.0,1387.2
"Sula, 6030 Langevåg",13607.6,16714.1,27867.7,28066.9,46858.9,27755.3,31106.5,42864.0,27930.5,14816.6,30357.2,27366.0,52658.7,110574.2,121014.4,22551.2,25205.8,133363.1,45485.4,118129.9,27761.0,32723.4,37190.6,89973.8,39606.7,2599.3,62197.4,53067.8,31186.6,120426.1,63252.3,62541.4,25203.1,19162.0,25580.5,31549.5,14683.6,22411.4,23515.6,16624.5,28760.8,38523.8,53052.9,27669.4,52577.2,79861.0,118315.2,17623.8,120797.8,120541.4,39128.6,25712.4,131860.3,84958.8,71264.4,120614.0,118339.5,71064.1,42349.6,147123.4,64305.4,65346.0,41737.3,45530.4,32847.7,52757.8,26891.8,37264.0,63753.3,28968.6,30211.3,25349.0,16549.9,24013.6,128870.6,22390.0,16842.5,2640.6,62184.5,118123.7,32716.8,27707.6,41518.1,658.6,28288.7,17934.1,71117.1,119565.3,21165.7,16930.0,52850.2,138384.2,60254.8,20069.1,0.0,120796.0,131897.0,90329.7,131856.9,62268.4,163273.0,29021.4,120250.5,24114.9,31201.5,137426.3,34098.5,27592.5,83811.5,35969.9,27756.4,28062.4,39155.8,120996.6,36471.2,62196.8,10159.4,42061.2,58645.3,95654.5,56262.3,396.5,16383.5,60753.6,58822.2,73023.3,31645.0,90347.4,32688.5,62968.0,18903.4,27991.9,16926.6,41861.4,33487.3,71162.6,45243.5,36877.9,62026.7,118314.1,43799.3,90344.5,28014.5,28205.2,83783.8,72015.0,27246.7,90370.2,90617.7,34642.9,29087.2,44317.3,44461.8,63337.4,26574.3,19207.8
minibakeriet,94508.6,97615.1,108768.7,108967.9,127759.9,108656.3,112007.6,123765.0,108831.5,95717.6,111258.2,108267.0,133559.7,32551.1,234.1,80704.6,106106.8,55816.2,126386.4,46613.4,108662.0,71279.6,118091.6,111028.0,120507.7,98505.8,39609.1,48689.2,112087.6,877.2,41340.3,92815.2,106104.1,100063.0,106481.5,112450.5,95584.6,80642.8,104416.6,97525.5,120878.3,119424.8,48127.5,108570.4,133478.2,40475.3,46798.8,98524.8,273.1,448.3,120029.6,106613.4,54313.4,64449.4,152165.4,459.7,46823.1,151965.1,123250.6,75606.9,112013.0,146247.0,122638.3,126431.4,71598.7,48343.4,107792.8,118165.0,41164.9,120713.7,111112.3,106250.1,97450.9,104914.6,51323.6,103291.0,97743.5,98547.0,92458.3,46607.2,71273.0,108608.6,67855.6,100378.9,109189.7,98835.1,152018.1,1100.6,102066.7,97831.0,48439.2,66867.8,86592.3,100970.1,101024.4,0.0,54350.1,111383.9,54309.9,39680.0,50382.3,109922.4,1311.8,105015.9,112102.5,59879.4,71231.1,108493.5,164712.5,116870.9,108657.5,108963.4,120056.8,216.3,117372.2,92470.6,91060.4,122962.2,84982.8,36806.1,45141.7,101029.9,97284.5,91915.7,139723.3,153924.3,72278.9,111401.5,68392.8,41001.4,99804.4,108892.9,97827.6,122762.4,71904.8,152063.6,126144.5,117778.9,92789.5,46797.7,124700.3,111398.6,108915.5,109106.2,164684.8,152916.0,108147.7,111424.4,111671.8,115543.9,72131.7,125218.3,125362.8,40749.1,107475.3,100108.8
"Måløy, 6700 Måløy",147931.5,151038.0,162191.6,162390.8,181182.8,162079.2,165430.5,177187.9,162254.4,149140.6,164681.1,161690.0,186982.6,21815.6,54132.2,109959.1,159529.7,3184.7,179809.3,99801.0,162084.9,100534.1,171514.5,164215.5,173930.6,151928.7,93032.0,102112.1,165510.5,54519.0,94763.3,146002.8,159527.0,153485.9,159904.5,165873.4,149007.5,109897.3,157839.5,150948.4,174065.8,172847.7,101550.5,161993.3,186901.1,93898.2,99986.4,151947.8,54353.0,54844.9,173452.5,160036.4,36.7,117636.9,205588.4,54539.5,100010.6,205388.0,176673.5,128794.5,165200.5,199669.9,176061.2,179854.3,100853.2,101766.4,161215.7,171587.9,94587.9,173901.3,164535.2,159673.0,150873.9,158337.5,3236.2,156713.9,151166.4,151969.9,145645.9,99794.8,100527.5,162031.5,91297.6,153801.8,162612.6,152258.0,205441.0,54523.5,155489.6,151253.9,101862.1,120055.4,110034.3,154393.1,154447.3,54598.1,0.0,164571.4,210.6,93103.0,104024.2,163345.3,54953.6,158438.9,165525.4,5838.0,100485.6,161916.5,218135.5,170293.9,162080.4,162386.3,173479.7,54296.2,170795.2,145658.2,144483.4,176385.2,108424.8,89993.7,98564.6,154452.8,150707.5,145103.3,193146.2,207347.2,101533.4,164589.1,121815.7,94424.3,153227.4,162315.8,151250.5,176185.4,101159.3,205486.5,179567.4,171201.8,145977.0,99985.2,178123.2,164586.2,162338.4,162529.1,218107.7,206338.9,161570.6,164611.9,164859.4,168966.8,125554.6,178641.3,178785.7,94172.0,160898.2,153531.7
"Valldal, 6210 Valldal",79666.5,74950.2,84339.3,84538.5,103330.5,84226.9,87578.2,69013.1,84402.1,77666.2,86828.8,83837.7,78807.7,142762.4,111074.2,97291.1,81677.4,166027.6,45112.2,107583.9,84232.6,107463.2,93662.2,402.0,65755.7,87908.2,105971.0,123395.4,60145.0,110485.9,105060.9,19332.8,81674.7,70787.1,82052.2,85401.1,75101.8,97151.2,79987.2,74259.7,52559.7,94995.4,123380.5,84141.0,78726.2,86259.6,107817.0,74095.4,110857.7,110601.2,95600.2,82184.1,164524.7,46933.1,67845.7,110673.8,107581.6,97213.1,98821.2,78498.6,26098.3,79775.9,67886.3,102002.0,107587.5,123085.4,83363.4,54998.5,104885.5,52395.1,86682.9,81820.7,74045.9,80485.2,161535.0,79270.7,72877.4,87949.4,19195.9,107639.1,107456.6,84179.2,116258.0,89781.3,84760.3,72978.5,67698.3,110382.1,78684.9,73862.8,123177.9,87275.8,134994.6,76949.8,90426.8,110855.9,164561.4,0.0,164521.3,105882.6,153089.6,85493.0,110310.3,80586.6,60159.9,170090.7,108838.4,84064.2,109960.6,80683.3,84228.1,84534.0,53690.6,111056.5,56145.3,18988.1,80273.4,74332.3,133385.2,74710.8,112227.7,90432.3,74152.2,21009.7,84971.3,53089.5,106384.9,17.6,103016.1,105182.3,76335.7,84463.5,73933.8,98333.0,108227.2,67743.8,45183.0,63026.9,19939.4,107399.6,100270.9,37.8,84486.1,84676.8,109932.8,68596.3,83718.3,63.5,451.3,56648.1,99414.8,100788.9,100933.4,104922.4,83045.9,77011.2
"Måløy, 6700 Måløy",147891.3,150997.8,162151.4,162350.6,181142.7,162039.0,165390.3,177147.8,162214.2,149100.4,164640.9,161649.8,186942.4,21775.5,54092.0,109918.9,159489.5,3144.5,179769.1,99760.8,162044.7,100493.9,171474.3,164175.4,173890.4,151888.5,92991.8,102071.9,165470.3,54478.8,94723.1,145962.6,159486.9,153445.8,159864.3,165833.2,148967.3,109857.1,157799.3,150908.2,174025.6,172807.5,101510.3,161953.1,186860.9,93858.1,99946.2,151907.6,54312.8,54804.7,173412.4,159996.2,173.9,117596.7,205548.2,54499.4,99970.5,205347.8,176633.3,128754.3,165160.4,199629.7,176021.1,179814.1,100813.0,101726.2,161175.6,171547.7,94547.7,173861.1,164495.0,159632.8,150833.7,158297.4,3196.0,156673.7,151126.2,151929.8,145605.7,99754.6,100487.3,161991.3,91257.4,153761.6,162572.4,152217.9,205400.8,54483.3,155449.4,151213.7,101821.9,120015.2,109994.1,154352.9,154407.2,54558.0,210.6,164531.3,0.0,93062.8,103984.0,163305.1,54913.4,158398.7,165485.3,5718.2,100445.4,161876.3,218095.3,170253.7,162040.2,162346.1,173439.5,54256.0,170755.0,145618.0,144443.2,176345.0,108384.7,89953.5,98524.5,154412.6,150667.3,145063.1,193106.0,207307.0,101493.2,164548.9,121775.5,94384.2,153187.2,162275.6,151210.4,176145.2,101119.1,205446.3,179527.2,171161.6,145936.9,99945.1,178083.0,164546.0,162298.2,162488.9,218067.5,206298.8,161530.5,164571.8,164819.2,168926.6,125514.5,178601.1,178745.6,94131.8,160858.0,153491.5
Naustet Grill,55732.0,58838.5,69992.1,70191.3,88983.4,69879.7,73231.0,84988.5,70054.9,56941.1,72481.6,69490.5,94783.1,91670.0,60738.7,41928.0,67330.2,114935.1,87609.8,57854.2,69885.4,32503.1,79315.1,105509.7,81731.1,59729.2,88.4,9912.6,73311.0,60150.4,1680.3,87297.0,67327.6,61286.5,67705.0,73673.9,56808.0,41866.3,65640.1,58748.9,62808.5,80648.2,9351.0,69793.8,94701.7,19585.3,58039.6,59748.3,60522.2,60265.7,81253.1,67836.9,113432.3,58931.1,113388.9,60338.3,58063.8,113188.5,84474.0,86847.7,106429.8,107470.4,83861.8,87654.9,32822.2,9566.9,69016.3,79388.4,1504.9,62644.0,72335.8,67473.5,58674.4,66138.1,110442.5,64514.4,58966.9,59770.5,86940.1,57848.0,32496.5,69832.0,29079.1,61602.3,70413.2,60058.6,113241.5,59289.7,63290.1,59054.4,9662.6,78108.6,47815.7,62193.6,62247.9,60520.4,113469.0,105865.6,113428.8,0.0,102997.4,71145.8,59974.8,66239.4,73326.0,118998.3,32454.5,69717.0,125936.0,78094.4,69880.9,70186.8,81280.2,60721.0,78595.7,86952.3,52283.9,84185.7,46206.3,35378.8,6365.2,62253.3,58508.0,86397.5,100946.7,115147.7,33502.4,105883.3,29616.2,1567.0,61027.9,70116.4,59051.1,83985.9,33128.2,113287.0,87367.9,79002.3,87271.2,58038.4,85923.7,105880.4,70139.0,70329.6,125908.2,114139.5,69371.2,105906.1,106153.6,76767.3,33355.2,86441.8,86586.3,1089.0,68698.8,61332.2
"Innviksvegen, 6793 Innvik",156033.6,159140.1,170293.7,170492.9,189284.9,170181.3,173532.6,185330.3,170356.5,157242.7,172783.2,169792.1,195125.0,82226.5,50072.6,144274.8,167631.8,105491.6,180966.2,44990.5,170187.0,134849.8,179616.6,152135.4,182073.0,160030.8,102455.2,110489.4,173652.9,49484.3,101545.1,123072.1,167629.1,161051.2,168006.6,173975.5,157109.6,144213.0,165941.6,159050.5,151135.1,180949.8,109887.5,170095.4,195043.5,82743.8,45120.2,160049.9,49856.0,49599.6,181554.6,168138.4,103988.8,94706.2,184017.2,49672.2,45144.5,213530.4,184775.6,73928.3,142269.8,207812.3,184203.6,187956.4,135168.9,110143.6,169317.8,175482.5,101369.7,150970.6,172637.3,167775.1,158976.0,166439.6,100999.1,164816.0,163141.4,160072.1,122715.2,44928.6,134843.2,170133.6,131425.8,161903.9,170714.7,160360.1,183869.8,50381.6,163591.7,159356.0,109754.5,65189.2,150162.5,162495.2,162549.4,49854.3,104025.5,152491.3,103985.3,102366.8,0.0,171447.4,49308.7,166541.0,173667.9,109554.8,134801.3,170018.6,226277.9,178395.9,170182.5,170488.4,174636.6,50054.9,176629.3,122727.5,152585.5,184487.3,148553.1,67063.0,108711.9,162554.9,158809.6,122172.6,201288.6,169261.0,135849.2,152508.9,129917.8,101666.5,161329.5,170417.9,159352.6,184287.4,135475.0,183915.3,180724.3,179344.2,123046.3,45174.8,186225.3,152506.1,170440.5,170631.2,226250.1,184767.8,169672.7,152531.8,152779.2,169711.1,133656.7,186743.4,186887.8,101406.6,169000.3,161633.8
"Skateflukaia, 6002 Ålesund",18271.7,12413.5,820.2,870.4,23207.7,932.6,3059.1,38425.1,1079.3,16271.4,2309.7,1809.7,48219.8,123919.2,129947.2,35896.3,4348.5,146708.2,40749.1,127062.6,1294.9,46068.4,13539.4,85237.6,35167.8,26513.3,71130.2,62000.6,26450.3,129358.8,72185.1,63996.1,4150.8,20616.7,4325.0,7898.3,16138.3,35756.4,6504.8,12675.0,30215.5,14872.5,61985.7,1885.9,48138.3,88793.8,127248.0,12170.0,129730.6,129474.1,15477.4,4456.9,145205.4,86413.5,66528.2,129546.8,127272.3,66625.2,18698.3,155269.5,59569.1,60907.1,37298.4,21879.2,46192.7,61690.6,2201.8,32527.7,72686.0,30423.3,2163.8,4491.8,13352.7,7002.8,142215.6,6926.6,18297.2,26554.6,63639.3,127056.4,46061.8,1459.5,54863.1,28386.5,732.7,12649.8,66380.8,128498.1,8567.6,12467.9,61783.0,147317.0,73599.8,9351.4,29032.0,129728.8,145242.1,85593.5,145201.9,71201.2,172205.8,0.0,129183.2,5615.7,26465.2,150771.3,47443.6,1959.1,79372.7,12318.7,2123.0,865.8,34419.5,129929.4,31735.0,63651.5,18878.6,18410.0,71990.4,104587.3,65195.1,29037.4,13660.8,62208.4,54383.4,68287.0,44990.1,85611.1,41621.3,71900.8,10730.9,989.6,12538.9,18210.2,46832.3,66426.3,40507.2,30040.0,63481.4,127246.9,20148.1,85608.2,673.4,505.4,79344.9,67278.7,1817.3,85634.0,85881.4,29906.6,38020.0,20666.1,20810.6,72270.2,2840.3,10245.0
Nordfjord hotell,94174.9,97281.4,108435.0,108634.2,127426.2,108322.6,111673.9,123431.3,108497.8,95383.9,110924.5,107933.4,133226.0,33186.2,1032.4,80370.9,105773.1,56451.4,126052.7,45547.9,108328.3,70945.9,117757.9,109962.5,120174.0,98172.1,39275.4,48355.5,111753.9,444.0,41006.6,91749.7,105770.4,99729.3,106147.9,112116.8,95250.9,80309.1,104082.9,97191.8,119812.8,119091.1,47793.9,108236.7,133144.5,40373.5,45733.3,98191.1,815.8,559.3,119695.9,106279.7,54948.6,63383.9,151831.8,549.2,45757.6,151631.4,122916.9,74541.4,110947.5,145913.3,122304.6,126097.7,71265.0,48009.7,107459.1,117831.3,40831.2,119648.2,110778.6,105916.4,97117.3,104580.9,51958.8,102957.3,97409.8,98213.3,91392.8,45541.7,70939.3,108274.9,67521.9,100045.2,108856.0,98501.4,151684.4,1341.4,101733.0,97497.3,48105.5,65802.3,86258.6,100636.5,100690.7,814.0,54985.3,110318.4,54945.1,39346.4,49316.8,109588.7,0.0,104682.3,111768.8,60514.6,70897.4,108159.9,164378.9,116537.2,108323.8,108629.7,119723.1,1014.6,117038.6,91405.1,90726.8,122628.6,84649.2,35740.6,44808.0,100696.2,96950.8,90850.2,139389.6,153590.6,71945.2,110336.0,68059.1,40667.7,99470.8,108559.2,97493.9,122428.7,71571.1,151729.9,125810.8,117445.2,91724.0,45732.2,124366.6,110333.1,108581.8,108772.5,164351.1,152582.4,107814.0,110358.9,110606.3,115210.2,71798.0,124884.6,125029.1,40415.4,107141.6,99775.1
Nørve barnehage,13462.2,7604.0,4216.1,4415.3,23207.3,4103.7,7455.0,33318.2,4278.9,11461.9,6705.6,3714.4,43112.9,119109.7,125137.7,31086.8,1392.0,141898.7,35939.6,122253.1,4109.4,41258.9,13539.0,80428.1,30060.9,21703.8,66320.7,57191.1,21640.8,124549.4,67375.6,59186.7,1530.3,15807.3,1907.8,7897.9,11328.8,30946.9,1122.3,7865.5,25406.0,14872.2,57176.2,4017.8,43031.4,83984.3,122438.5,7360.5,124921.1,124664.6,15477.0,2039.6,140395.9,81604.1,61718.7,124737.3,122462.8,61518.3,18698.0,150460.0,54759.6,55800.2,32191.5,21878.8,41383.2,56881.1,3240.2,27718.2,67876.6,25613.8,6559.7,1199.1,8543.2,1196.6,137406.1,1916.2,13487.7,21745.1,58829.8,122246.9,41252.3,4056.0,50053.6,23577.0,4637.1,7840.4,61571.3,123688.6,3557.2,7658.4,56973.5,142507.5,68790.3,4541.9,24222.5,124919.3,140432.6,80784.0,140392.4,66391.7,167396.3,5369.8,124373.8,0.0,21655.8,145961.9,42634.1,3941.0,74265.8,12318.3,4104.9,4410.8,29610.0,125119.9,26925.5,58842.0,14069.1,18409.7,67180.9,99777.8,60385.6,24227.9,8851.3,57398.9,49276.5,63477.5,40180.6,80801.6,36811.8,67091.3,5921.4,4340.3,7729.5,18209.8,42022.9,61616.8,35697.7,27332.1,58671.9,122437.4,20147.7,80798.7,4362.9,4553.6,74238.0,62469.2,3595.1,80824.5,81071.9,25097.1,33210.5,20665.7,20810.2,67460.7,2922.7,5435.6
Obs Bygg Digernes,20425.1,15708.8,25097.8,25297.0,44089.1,24985.5,28336.7,12278.7,25160.6,18424.7,27587.3,24596.2,22073.4,126072.6,132100.6,38049.7,22435.9,148861.6,15482.5,129383.4,24991.2,48221.8,34420.8,59970.9,9021.4,28666.7,73283.6,64154.0,221.3,131512.2,74338.4,56713.0,22433.3,18779.0,22810.7,28666.8,18291.7,37909.8,20745.8,15018.2,22932.3,35753.9,64139.1,24899.5,21991.9,90947.2,129568.8,14854.0,131884.0,131627.5,36358.8,22942.6,147358.7,79130.4,41261.5,131700.1,129593.1,40478.8,39579.7,130002.9,34302.5,34760.7,11152.0,42760.6,48346.1,63844.0,24122.0,6678.7,74839.4,23140.1,27441.5,22579.2,14804.4,21243.8,144369.0,20029.2,20450.6,28708.0,56356.1,129377.2,48215.2,24937.7,57016.5,30539.8,25518.9,13737.1,41114.2,130651.5,19443.5,14621.3,63936.4,138780.2,75753.2,17708.4,31185.4,131882.2,147395.4,60326.8,147355.3,73354.5,174526.6,26251.6,131336.6,21345.1,0.0,152924.7,49597.0,24822.7,53226.3,23949.0,24986.6,25292.5,9152.9,132082.8,5886.0,56368.4,21032.0,17598.0,74143.8,106908.1,67348.5,31190.8,14910.8,54925.2,28237.0,43020.4,47143.5,60344.5,43774.7,74054.2,17094.3,25222.1,14692.3,39091.6,48985.7,41159.7,15240.6,6292.6,56198.3,129567.7,41029.4,60341.6,25244.7,25435.3,53198.5,42012.1,24476.9,60367.3,60614.8,4640.0,40173.4,41547.5,41692.0,74423.6,23804.5,17769.7
