,Depot,"Rådhusplassen 1, 6002 Ålesund",Joker Geiranger,"Geiranger, 6216 Geiranger","Langsten, 6264 Tennfjord",Anno,"Ålesund, 6002 Ålesund",Atlanterhavsparken,"Borgundvegen 340, 6015 Ålesund","Borgundvegen 92, 6008 Ålesund",Bunnpris Brattvåg,BROGATA 1,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Nørve,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Brattvåg, 6270 Brattvåg","Valderhaug, 6050 Valderøya","Hovdebygda, 6160 Hovdebygda","Haramsøya, 6270 Brattvåg","Spjelkavik, 6010 Ålesund",Joker Bellingen,Joker Fiksdal,Joker Flatraket,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Larsnes,Joker Loen,Joker Stordal,Joker Sæbø,Joker Tomrefjord,Joker,Joker Vatne,Vigra post i butikk,Joker Åheim,Joker Åram,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta",Meny Fosnavåg,LERSTADVEGEN 291,"Ulsteinvik, 6065 Ulsteinvik","Ålesund, 6008 Ålesund",Rabbevågen barnehage,"Storgata 16, 6002 Ålesund",Solsikka barnehage,SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,Esso Spjelkavik,"Ålesund lufthavn, 6040 Vigra",St1 Vegsund,St1 Vestnes,St1 Ørsta,"Vigra, 6040 Vigra",Sunde barnehage,Tennfjord barnehage,"Torvmyrane, 6010 Ålesund","Valldal, 6210 Valldal","Fosnavåg, 6090 Fosnavåg","Parkvegen 35, 6003 Ålesund"
SOLAVÅGSEIDET 76,3448.1,17645.8,103979.2,104031.5,38672.1,17595.8,17771.0,20947.1,13926.9,15272.9,42499.2,18955.3,105040.6,111068.6,17017.7,19159.2,10459.2,15046.3,127829.6,124669.9,35325.9,17711.8,6390.4,117222.8,25879.4,108184.0,17601.5,27189.8,27031.1,79814.4,29447.2,7634.7,52251.6,43122.0,21027.1,4524.1,16877.8,13356.1,6465.0,18601.3,28364.3,43107.0,17509.9,42417.7,28969.1,46330.4,60904.6,6554.6,68113.9,47172.3,126416.0,32190.1,47590.2,74799.4,52987.5,118601.5,54145.9,68024.6,55186.5,149000.7,31577.9,35370.9,90561.6,74730.8,42812.0,53306.4,16732.4,27104.5,53807.4,18809.1,20051.8,15189.6,6390.5,123337.0,13854.2,12230.5,6683.0,15421.1,7676.0,52025.1,108177.8,27183.2,20197.7,17548.1,35984.5,9507.9,18129.3,7774.7,60957.6,109619.5,11006.2,6770.5,42904.4,54721.2,9909.7,27314.1,15043.7,3130.5,17597.0,74131.7,0.0,31901.8,74100.2,53111.8,85708.7,46316.5,10158.8,131983.0,6224.1,29977.9,50594.2,48662.8,62863.8,26111.5,80187.9,22742.7,53022.2,8744.0,6833.4,31702.0,4019.6,61003.1,43246.5,33639.8,1560.8,29640.2,25810.5,80170.3,53193.1,15905.2
Spar Ellingsøy,31318.0,17110.5,98123.5,98175.7,26256.1,17060.5,17235.7,20411.8,19305.3,17621.3,30083.3,18420.0,136965.5,142993.4,48942.5,40421.7,42384.0,17394.8,159754.4,162800.9,29470.2,17176.5,26621.5,149147.7,47142.0,146315.0,17066.2,59114.7,19153.1,73958.6,17031.3,39559.6,84176.4,75046.8,17621.6,29184.6,48802.7,19551.0,25721.2,39863.9,20486.2,75031.9,16974.6,30001.8,21091.1,78255.3,48488.7,25459.8,100038.7,34756.4,158340.8,24312.0,79515.1,96061.9,84912.3,156732.5,48290.2,99949.4,42770.6,187131.6,19161.9,27492.9,122486.5,106655.6,74736.8,85231.3,16197.0,19381.8,85732.3,40071.7,19516.5,17538.1,26398.9,155261.9,20049.0,19972.9,31343.4,17371.3,39600.8,73287.6,146308.8,59108.1,19662.4,17012.8,67909.4,41432.7,17593.9,25696.1,55101.9,141544.4,21613.9,25514.2,74829.3,86646.1,22397.6,59239.0,17197.0,29624.4,17061.7,106056.5,31924.9,0.0,106025.0,85036.6,123839.6,78241.4,42083.7,163907.8,26707.1,61902.7,71856.8,36246.9,57008.1,58036.3,74332.2,54667.6,84947.1,23777.2,25973.6,23823.9,28680.0,55147.4,75171.4,25761.7,33485.6,17224.2,6624.5,74314.6,85118.0,18058.5
Spar Fiskåbygd,77878.5,92076.1,186484.3,186536.6,113102.4,92026.2,92201.3,95377.4,88357.2,89703.2,116929.5,93385.6,33316.8,65633.3,57679.0,111752.2,80295.3,89476.6,56105.7,127788.0,109756.3,92142.1,80820.7,45499.0,117253.2,111302.1,92031.9,48254.1,101461.5,155772.1,103877.5,77470.9,50211.4,59291.6,95457.4,78954.5,57617.3,87786.5,80895.4,112187.5,102794.6,58729.9,91940.2,116848.1,103399.5,55758.0,135334.9,80984.9,76856.2,121602.6,54692.1,106620.4,26702.1,109193.5,21206.8,121719.6,128576.2,76766.9,129616.8,116107.3,106008.2,109801.3,18837.8,15789.8,58945.8,51942.7,91162.7,101534.8,51767.3,112022.9,94482.2,89619.9,80820.8,51613.2,88284.5,86660.9,81113.3,89851.4,77512.2,137202.5,111295.9,48247.5,94628.0,91978.4,39017.6,79344.0,92559.6,82205.0,135387.9,66024.6,85436.5,81200.8,59041.5,57754.3,84340.0,48573.2,89474.0,77560.9,92027.3,368.9,74430.3,106332.1,0.0,56144.8,101494.8,55744.1,79995.0,60259.1,80654.4,46678.5,136659.9,123093.1,137294.1,49253.4,156145.7,78995.2,51603.8,83174.3,81263.8,106132.3,78449.9,135433.4,58648.9,108070.1,75777.5,104070.5,100240.8,156128.0,56226.2,90335.5
Spar Fosnavåg,56889.9,71087.5,179101.1,179153.4,92113.8,71037.6,71212.7,74388.8,67368.6,68714.6,95940.9,72397.0,87070.8,106803.5,36690.4,72600.9,59306.7,68488.0,109859.8,120404.9,88767.7,71153.5,59832.1,99253.1,79321.2,103918.9,71043.3,27265.5,80472.9,133256.1,82888.9,56482.3,46013.8,46287.4,74468.8,57965.9,36628.7,66797.9,59906.8,72043.0,81806.0,45725.8,70951.6,95859.5,82410.9,43910.5,114346.3,59996.3,69656.8,100614.0,108446.2,85631.8,29620.5,104995.9,35017.7,114336.4,107587.6,69567.5,108628.2,144735.6,85019.6,88812.7,72591.8,56761.0,45941.7,47068.7,70174.1,80546.2,47569.6,72250.8,73493.6,68631.3,59832.2,105367.2,67295.9,65672.3,60124.7,68862.8,56523.6,133004.8,103912.7,27258.9,73639.4,70989.8,17679.1,58355.4,71571.0,61216.4,114399.3,105354.4,64447.9,60212.2,46037.4,1642.5,63351.4,27584.6,68485.4,56572.3,71038.7,56161.9,53441.7,85343.5,56130.4,0.0,81443.6,43896.6,59006.4,114013.2,59665.8,25689.9,132462.2,102104.5,116305.5,28264.8,133629.7,65991.0,46784.4,62185.7,60275.2,85143.7,57461.3,114444.8,45644.8,87081.6,54788.9,83081.9,79252.2,133612.0,137.1,69346.9
Spar Hornindal,89087.7,103285.3,97774.6,97826.8,124351.9,103235.4,103410.6,106586.7,99566.4,100912.4,128179.1,104594.9,68168.6,36480.5,77328.9,83754.0,95909.3,100685.9,91433.8,39078.3,114020.3,103351.4,92030.0,108920.3,76686.6,22592.4,103241.1,67903.9,112670.7,74338.9,115127.1,93084.8,35509.3,43543.4,106707.0,90163.7,77267.1,98995.7,92104.6,84189.2,114003.9,42941.5,103149.5,128097.6,114608.7,41779.9,146584.4,92194.2,47861.0,132852.1,90020.2,117829.7,76085.6,27760.3,81482.8,33009.9,75323.9,47771.8,140866.4,63409.0,117257.7,121010.5,82814.9,99487.6,43197.7,34599.2,102371.9,108536.6,34423.8,84024.6,105691.4,100829.2,92030.0,86941.2,99493.7,97870.1,96195.5,101060.6,93126.1,55769.3,22586.2,67897.3,105837.3,103187.7,64479.9,94958.0,103768.8,93414.2,116923.9,35788.4,96645.8,92410.1,42808.6,83216.6,95549.2,68223.0,100683.2,88770.1,103236.6,101514.8,85639.6,117541.3,101483.3,81607.1,0.0,41766.0,95609.0,95587.2,91863.6,66328.3,55226.7,134342.6,102315.1,68903.2,74712.5,62971.9,34720.5,94383.5,92473.0,117341.5,89659.2,116969.4,42937.6,119279.4,84740.1,115320.0,111450.0,74694.8,81688.5,101544.7
Spar Hovdebygda,49705.5,63903.2,139415.2,139467.4,84929.5,63853.2,64028.4,67204.5,60184.3,61530.3,88756.6,65212.7,98048.7,67117.5,39641.8,56346.8,56527.1,61303.7,121313.9,80718.9,81583.4,63969.2,52647.8,98892.6,61847.8,64233.0,63859.0,30216.8,73288.6,111888.5,75704.6,53702.7,6327.8,3886.1,67284.5,50781.5,39580.0,59613.6,52722.4,56782.0,74621.7,3324.5,63767.3,88675.2,75226.6,267.3,107162.0,52812.0,27255.5,93429.7,119900.3,78447.5,38398.5,65309.9,43795.7,74650.5,100403.3,27166.2,101443.9,105049.6,77835.3,81628.4,72231.4,69554.7,3540.4,7382.7,62989.8,73361.9,7883.7,56617.5,66309.3,61447.0,52647.9,116821.3,60111.6,58487.9,52940.4,61678.5,53744.0,93318.9,64226.8,30210.2,66455.1,63805.5,26792.8,55575.8,64386.7,54032.1,107215.0,65668.5,57263.6,53027.9,3636.1,45529.5,56167.1,30535.9,61301.1,49388.0,63854.4,55801.5,46257.4,78159.2,55770.0,43920.0,41757.6,0.0,56226.8,125467.3,52481.5,28641.2,92776.2,94920.2,109121.2,31216.1,112262.0,23589.7,7098.4,55001.4,53090.8,77959.4,50277.0,107260.5,3243.5,79897.2,45357.9,75897.6,72067.9,112244.4,44001.4,62162.6
Spar Langevåg,13613.0,27810.7,114144.1,114196.4,48837.0,27760.7,27935.9,31112.0,24091.8,25437.8,52664.1,29120.2,110579.6,121019.9,22556.7,29324.1,702.3,25211.2,133368.6,134621.2,45490.8,27876.7,16555.3,122761.8,36044.3,118135.3,27766.4,32728.8,37196.0,89979.3,39612.1,2604.8,62202.8,53073.3,31192.0,14689.0,22416.8,23521.0,16629.9,28766.2,38529.2,53058.3,27674.8,52582.6,39134.0,56281.7,71069.5,16719.5,78065.1,57337.2,131955.0,42355.0,53129.3,84964.3,58526.5,128552.8,64310.8,77975.9,65351.4,158951.9,41742.8,45535.8,96100.6,80269.8,52763.3,63257.7,26897.3,37269.4,63758.7,28974.0,30216.7,25354.5,16555.4,128876.0,24019.0,22395.4,16847.9,25586.0,2646.1,62190.0,118129.1,32722.2,30362.6,27713.0,41523.5,664.0,28294.1,17939.6,71122.5,119570.8,21171.1,16935.4,52855.7,60260.2,20074.6,32853.1,25208.6,13295.4,27761.9,79670.7,10164.9,42066.7,79639.2,58650.8,95660.0,56267.8,0.0,137522.0,16389.0,35516.9,60759.1,58827.7,73028.7,31650.5,90352.8,32694.0,62973.5,18908.9,16998.3,41866.9,14184.5,71168.0,53197.8,43804.7,11512.0,39805.1,35975.4,90335.2,58732.1,26070.1
Spar Raudeberg,153528.2,167725.9,180579.9,180632.2,188752.2,167675.9,167851.1,171027.2,164007.0,165353.0,192579.3,169035.4,27412.4,59728.9,115555.8,179227.4,160349.9,165126.4,8781.4,121883.6,185406.1,167791.9,156470.5,67714.6,172159.9,105397.7,167681.6,106130.9,177111.2,169812.3,179527.3,157525.4,98628.7,107708.8,171107.2,154604.2,115494.0,163436.2,156545.1,179662.6,178444.4,107147.2,167590.0,192497.9,179049.3,104175.3,210984.7,156634.7,131558.2,197252.4,21083.3,182270.2,84578.9,123233.7,79083.6,115815.2,170797.3,131468.9,205266.6,110202.9,181658.0,185451.1,41609.3,75900.0,107363.1,100360.0,166812.5,177184.6,100184.6,179498.0,170131.9,165269.7,156470.6,8833.0,163934.3,162310.6,156763.1,165501.2,157566.7,151242.6,105391.5,106124.2,170277.8,167628.2,96894.3,159398.6,168209.4,157854.8,211037.7,60120.2,161086.3,156850.6,107458.8,115631.0,159989.8,106450.0,165123.8,153210.6,167677.1,60309.2,150080.1,181981.9,60277.7,114021.6,95590.4,104161.4,160049.5,0.0,156304.2,104555.3,150700.0,198742.9,212943.9,107130.2,170185.8,127412.4,100021.1,158824.1,156913.5,181782.1,154099.7,211083.2,107066.2,183719.9,149180.6,179720.3,175890.6,170168.2,114103.0,165985.3
Spjelkavikvegen 61,5632.3,12351.8,97726.4,97778.7,32419.3,12301.8,12477.0,15653.1,8632.9,9978.9,36246.4,13661.3,111279.8,117307.8,23256.9,18133.9,16698.3,9752.3,134068.8,130909.1,29073.1,12417.8,166.3,123462.0,24854.2,114423.2,12307.5,33429.0,21737.1,73561.6,23194.4,13873.9,58490.8,49361.2,14774.3,3498.9,23117.0,8062.1,1171.0,17576.1,23070.3,49346.2,12215.9,36164.9,23675.1,52569.6,54651.8,1260.6,74353.1,40919.5,132655.1,26896.1,53829.4,73774.1,59226.7,124840.7,47893.1,74263.8,48933.7,155239.9,25325.1,30076.9,96800.8,80969.9,49051.2,59545.6,11438.4,20851.7,60046.6,17783.9,14757.8,9895.6,166.4,129576.2,8560.1,6936.5,5657.8,10127.1,13915.2,50999.8,114417.0,33422.4,14903.7,12254.1,42223.7,15747.0,12835.2,1603.8,54704.8,115858.7,5712.2,1280.7,49143.6,60960.4,4615.7,33553.3,9749.7,3938.7,12303.0,80370.9,6239.2,26607.8,80339.4,59350.9,91947.9,52555.7,16398.0,138222.1,0.0,36217.1,49568.9,42410.0,56611.0,32350.7,73935.1,28981.9,59261.4,3450.0,657.5,26408.0,2994.4,54750.3,49485.7,28345.8,7800.0,23387.4,20516.5,73917.5,59432.3,10611.2
Spar Straumane,33739.9,47937.6,163892.1,163944.3,68963.9,47887.6,48062.8,51238.9,44218.7,45564.7,72791.0,49247.1,77581.9,91594.4,13540.5,49451.0,36156.8,45338.1,100370.8,105195.8,65617.7,48003.6,36682.2,89764.1,56171.2,88709.9,47893.3,4115.5,57322.9,110106.2,59739.0,33332.4,30804.7,31078.4,51318.9,34815.9,13478.7,43647.9,36756.8,48893.1,58656.1,30516.7,47801.7,72709.5,59260.9,28701.4,91196.4,36846.4,54447.7,77464.1,98957.2,62481.9,20131.5,89786.8,25528.7,99127.4,84437.7,54358.4,85478.3,129526.5,61869.7,65662.7,63102.9,47272.0,30732.6,31859.6,47024.1,57396.3,32360.6,49100.9,50343.6,45481.4,36682.3,95878.3,44145.9,42522.3,36974.8,45712.9,33373.6,82316.9,88703.7,4108.9,50489.5,47839.9,8525.8,35205.5,48421.0,38066.5,91249.4,90145.4,41298.0,37062.3,30828.3,27262.5,40201.5,4434.7,45335.4,33422.3,47888.8,46672.9,30291.8,62193.6,46641.4,25653.0,66234.5,28687.5,35856.5,104524.2,36515.9,0.0,80886.0,78954.6,93155.6,5114.9,110479.7,50781.9,31575.3,39035.8,37125.2,61993.8,34311.4,91294.9,30435.7,63931.6,31638.9,59932.0,56102.3,110462.1,25734.4,46197.0
Spar Svingen,50306.2,60901.5,44820.0,44872.3,72386.5,60851.6,61026.8,64202.8,57182.6,58528.6,76213.6,62211.1,123295.7,91607.5,67930.8,31788.5,61372.2,58302.1,146560.8,94205.3,62054.8,60967.6,49646.1,164047.3,24721.1,77719.4,60857.3,78102.9,70286.9,20655.2,63161.6,58547.8,86504.3,94538.4,54741.5,46454.5,67790.9,56611.9,49720.8,32223.7,71620.1,93936.6,60765.6,76132.1,72224.9,92774.9,94619.0,49810.4,61387.0,80886.7,145147.2,75445.9,127080.6,27466.4,132477.9,88136.9,21640.2,61413.6,88900.9,118536.1,65292.2,78626.7,137941.9,150482.6,94192.7,85594.2,59988.1,56571.1,85418.8,32059.2,63307.6,58445.3,49646.2,142068.3,57109.9,55486.3,44230.0,58676.8,58589.1,2085.6,77713.2,78096.3,63453.5,60803.9,115474.9,60420.9,61385.0,51030.4,63240.2,90915.4,54261.9,50026.3,93803.6,134211.6,53165.4,78227.2,58299.4,48612.6,60852.7,136729.4,50913.1,71738.2,136697.9,132602.1,55244.1,92761.0,61071.9,150714.2,49479.8,80891.0,0.0,82377.2,48631.4,77024.6,21028.7,62983.3,85715.6,51999.7,50089.2,74957.7,46785.3,63285.7,93932.6,76895.6,52473.9,63354.5,69066.2,21011.1,132683.5,59160.9
Spar Søvik,47989.0,53054.9,108755.9,108808.1,28891.7,53005.0,53180.2,56356.2,48880.4,50226.4,16207.9,54364.5,153636.5,159664.5,65613.6,51054.1,59055.1,49999.9,176425.5,173433.3,40102.6,53121.0,42591.0,165818.8,57774.4,156947.4,53010.7,75785.7,55097.5,84591.1,19666.9,56230.7,100847.5,91717.9,28254.0,45855.6,65473.7,48309.7,42582.2,50496.3,56430.7,91703.0,52919.0,16463.4,57035.5,94926.4,12253.1,43272.7,116709.8,37392.0,175011.9,60256.5,96186.2,106694.3,101583.4,167364.9,58922.6,116620.5,45406.2,197764.0,21797.5,63437.3,139157.6,123326.7,91407.9,101902.4,52141.5,30014.2,102403.4,50704.1,55461.0,50143.2,42368.4,171932.9,48807.7,47593.2,48014.5,50374.7,56271.9,83920.0,156941.2,75779.1,55606.9,52957.3,84580.5,58103.8,53538.4,41301.0,57710.5,158215.5,47007.4,42185.3,91500.4,103317.1,45272.3,75910.0,49997.2,46295.5,53006.1,122727.6,48595.9,36218.0,122696.1,101707.7,134472.1,94912.5,58754.8,180578.9,42474.7,78573.8,82489.2,0.0,67640.5,74707.4,84964.6,71338.6,101618.1,44658.2,41790.1,59768.3,45351.1,57756.1,91842.4,61706.2,50156.7,19528.3,42569.0,84947.0,101789.1,50858.7
Spar Tresfjord,62365.2,66975.5,76906.2,76958.4,54882.5,66925.6,67100.8,70276.8,63256.6,64602.6,61506.4,68285.1,170362.9,138674.7,79989.8,58197.0,73431.3,64376.1,190801.7,141272.6,27810.9,67041.6,56967.1,180194.9,64917.2,124786.6,66931.3,90161.9,76360.9,52741.4,48454.4,70606.8,115223.7,106094.1,42843.7,57800.5,79849.9,62685.9,56958.4,57639.1,77694.1,106079.2,66839.6,61424.9,78298.9,109302.6,79911.8,57648.9,131086.0,32497.7,189388.1,81519.9,110562.4,74533.6,115959.6,135204.1,27072.9,130996.7,24495.7,165603.3,48452.7,84700.7,153533.7,137702.9,105784.1,116278.6,66062.1,37697.2,116779.6,57846.9,69381.6,64519.3,56744.5,186309.1,63183.9,61969.3,55576.0,64750.8,70648.1,46796.4,124780.4,90155.3,69527.5,66877.9,98956.6,72480.0,67459.0,55677.2,12418.2,137982.6,61383.6,56561.4,105876.5,117693.3,59648.5,90286.2,64373.4,60671.7,66926.7,137103.8,62972.1,57031.0,137072.3,116083.9,102311.3,109288.6,73130.9,194955.1,56850.9,92950.0,48610.2,67670.0,0.0,89083.6,53114.9,85714.8,115994.3,59034.4,56166.3,81031.7,59727.3,12463.7,106218.6,82969.6,64532.9,48647.3,63382.0,53097.3,116165.2,65234.9
Spar Ulsteinvik,29893.5,44091.1,130424.6,130476.8,65117.4,44041.2,44216.4,47392.4,40372.2,41718.2,68944.6,45400.7,80164.9,94177.4,9694.1,45604.5,32310.4,41491.7,102953.9,107778.8,61771.3,44157.2,32835.7,92347.1,52324.8,91292.9,44046.9,1726.2,53476.5,106259.7,55892.6,29485.9,33387.7,33661.4,47472.5,30969.5,9632.3,39801.5,32910.4,45046.7,54809.7,33099.7,43955.3,68863.1,55414.5,31284.4,87349.9,33000.0,57030.7,73617.6,101540.2,58635.5,22714.5,92369.8,28111.8,101710.4,80591.3,56941.5,81631.9,132109.5,58023.2,61816.3,65685.9,49855.1,33315.6,34442.6,43177.7,53549.9,34943.6,45254.5,46497.2,41634.9,32835.8,98461.3,40299.5,38675.9,33128.4,41866.4,29527.2,78470.4,91286.7,1719.6,46643.1,43993.5,11108.8,31359.1,44574.6,34220.0,87403.0,92728.4,37451.6,33215.9,33411.4,29845.5,36355.0,1291.5,41489.0,29575.9,44042.3,49256.0,26445.3,58347.1,49224.5,28236.1,68817.6,31270.5,32010.0,107107.2,32669.4,5102.2,77039.5,75108.1,89309.2,0.0,106633.3,53365.0,34158.4,35189.3,33278.8,58147.3,30464.9,87448.5,33018.7,60085.2,27792.5,56085.5,52255.8,106615.6,28317.4,42350.5
Spar Valldal,79684.2,84294.5,32649.1,32701.3,74998.2,84244.6,84419.7,87595.8,80575.6,81921.6,78825.3,85604.0,142780.0,111091.9,97308.8,52142.1,90750.2,81695.0,166045.2,124450.0,45129.8,84360.5,74286.1,183531.7,45074.7,107601.5,84250.3,107480.9,93679.9,419.7,65773.3,87925.8,105988.6,123413.1,60162.6,75119.5,97168.9,80004.9,74277.3,52577.3,95013.0,123398.1,84158.6,78743.9,95617.9,112259.3,97230.7,74967.9,80871.4,87795.5,164631.6,98838.8,127881.3,46950.7,133278.6,118381.6,26115.9,80898.0,79793.5,148780.8,67904.0,102019.7,157426.3,155021.8,123103.1,105078.6,83381.1,55016.1,104903.2,52412.7,86700.6,81838.3,74063.5,161552.6,80502.9,79288.3,72895.0,82069.8,87967.1,19213.5,107656.7,107474.3,86846.4,84196.8,116275.6,89798.9,84778.0,72996.2,67715.9,110399.8,78702.6,73880.4,123195.5,135012.3,76967.5,107605.2,81692.4,77990.6,84245.7,154422.8,80291.1,74349.9,154391.3,133402.9,74728.5,112245.4,90449.9,170198.6,74169.9,110269.0,21027.3,84988.9,53107.1,106402.6,0.0,103033.8,105199.9,76353.4,73485.3,98350.7,77046.3,67761.4,123537.6,100288.5,81851.9,65966.3,80700.9,17.6,133484.2,82553.9
Spar Vartdal,26135.7,40333.3,126666.8,126719.0,61359.7,40283.4,40458.6,43634.7,36614.4,37960.4,65186.8,41642.9,119277.0,88345.8,61746.7,32777.0,32957.3,37733.9,142542.1,101947.1,58013.5,40399.4,29078.0,122093.6,38277.9,85461.2,40289.1,52321.7,49718.7,102502.0,52134.8,30132.9,29528.8,20399.2,43714.7,27211.7,61684.9,36043.7,29152.6,33212.2,51051.9,20384.2,40197.5,65105.3,51656.7,23607.6,83592.2,29242.2,45391.0,69859.9,141128.5,54877.7,60503.5,86538.1,65900.7,95878.7,76833.5,45301.8,77874.1,126277.9,54265.4,58058.5,95432.3,92755.7,20089.2,30583.6,39419.9,49792.1,31084.6,33047.6,42739.4,37877.2,29078.1,138049.6,36541.7,34918.1,29370.6,38108.7,30174.1,64423.6,85455.0,52315.1,42885.3,40235.7,48897.7,32006.0,40816.8,30462.2,83645.2,86896.7,33693.8,29458.1,20181.6,67634.4,32597.3,52640.9,37731.2,25818.1,40284.6,79002.4,22687.6,54589.4,78970.9,66025.0,62985.9,23593.7,32657.0,146695.5,28911.7,50746.2,62992.7,71350.4,85551.4,53321.1,102875.5,0.0,30299.4,31431.6,29521.0,54389.5,26707.2,83690.7,20523.7,56327.4,21788.1,52327.7,48498.0,102857.9,66106.3,38592.7
Spar Volda,56431.7,70629.3,132384.5,132436.7,91655.6,70579.4,70754.6,73930.6,66910.4,68256.4,95482.8,71938.9,91018.1,60086.8,42627.7,63072.9,63253.3,68029.9,114283.2,73688.2,88309.5,70695.4,59373.9,94736.8,68573.9,57202.3,70585.1,33202.7,80014.7,104857.8,82430.8,60428.8,1469.4,10612.3,74010.7,57507.7,42565.9,66339.7,59448.6,63508.2,81347.9,10050.6,70493.4,95401.3,81952.7,7078.7,113888.1,59538.2,25941.9,100155.8,112869.6,85173.7,41384.4,58279.2,46781.6,67619.8,107129.5,25852.6,108170.1,98018.9,84561.4,88354.5,68075.6,65398.9,10266.5,422.6,69715.9,80088.1,853.0,63343.6,73035.4,68173.1,59374.0,109790.6,66837.7,65214.1,59666.6,68404.6,60470.1,86288.2,57196.1,33196.1,73181.3,70531.7,29778.7,62302.0,71112.8,60758.2,113941.1,58637.8,63989.7,59754.1,10362.2,48515.4,62893.2,33521.8,68027.2,56114.1,70580.5,51645.6,52983.5,84885.3,51614.1,46905.9,34727.0,7064.8,62952.9,118436.6,59207.6,31627.1,85745.6,101646.3,115847.4,34202.0,105231.4,30315.9,0.0,61727.5,59817.0,84685.5,57003.1,113986.7,9969.6,86623.4,52084.0,82623.7,78794.0,105213.7,46987.3,68888.7
Øvre Geilegrend 1,8074.4,9724.9,100121.8,100174.1,34814.7,9675.0,9850.2,13026.3,6006.0,7352.0,38641.8,11034.5,113721.9,119749.9,25699.0,20576.1,19140.5,7125.5,136510.9,133351.2,31468.6,9791.0,3629.8,125904.1,27296.3,116865.3,9680.7,35871.1,19110.3,75957.0,25589.8,16316.0,60932.9,51803.3,17169.7,5941.0,25559.1,5435.3,2539.9,20018.2,20443.5,51788.4,9589.1,38560.4,21048.3,55011.7,57047.2,2395.6,76795.2,43314.9,135097.3,24269.3,56271.6,76216.2,61668.8,127282.8,50288.5,76705.9,51329.1,157682.0,27720.5,27450.1,99242.9,83412.1,51493.3,61987.8,8811.5,23247.1,62488.7,20226.0,12131.0,7268.8,3292.1,132018.3,5933.3,4199.3,8099.9,7500.3,16357.3,53442.0,116859.1,35864.5,12276.9,9627.3,44665.8,18189.2,10208.4,3783.5,57100.2,118300.8,2974.9,2947.4,51585.7,63402.5,1878.4,35995.4,7122.8,6380.8,9676.2,82813.0,8681.3,23981.0,82781.5,61793.1,94390.0,54997.8,18840.1,140664.3,3463.5,38659.2,52011.1,44805.4,59006.4,34792.8,76330.6,31424.0,61703.5,0.0,2866.7,23781.1,5436.5,57145.7,51927.8,25719.0,10242.1,25782.8,17889.6,76312.9,61874.4,7984.4
